"GEO_ID","NAME","B19081_001E","B19081_001EA","B19081_001M","B19081_001MA","B19081_002E","B19081_002M","B19081_002MA","B19081_002EA","B19081_003E","B19081_003M","B19081_003MA","B19081_003EA","B19081_004E","B19081_004EA","B19081_004M","B19081_004MA","B19081_005E","B19081_005M","B19081_005MA","B19081_005EA","B19081_006E","B19081_006EA","B19081_006M","B19081_006MA",
"Geography","Geographic Area Name","Estimate!!Quintile Means!!Lowest Quintile","Annotation of Estimate!!Quintile Means!!Lowest Quintile","Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means!!Lowest Quintile","Estimate!!Quintile Means!!Second Quintile","Margin of Error!!Quintile Means!!Second Quintile","Annotation of Margin of Error!!Quintile Means!!Second Quintile","Annotation of Estimate!!Quintile Means!!Second Quintile","Estimate!!Quintile Means!!Third Quintile","Margin of Error!!Quintile Means!!Third Quintile","Annotation of Margin of Error!!Quintile Means!!Third Quintile","Annotation of Estimate!!Quintile Means!!Third Quintile","Estimate!!Quintile Means!!Fourth Quintile","Annotation of Estimate!!Quintile Means!!Fourth Quintile","Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means!!Fourth Quintile","Estimate!!Quintile Means!!Highest Quintile","Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Estimate!!Quintile Means!!Highest Quintile","Estimate!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent",
"0500000US12055","Highlands County, Florida","10421","null","1627","null","23207","2294","null","null","35801","2615","null","null","53587","null","3722","null","120852","22358","null","null","220665","null","72409","null",
"0500000US12057","Hillsborough County, Florida","11766","null","560","null","30697","776","null","null","50756","1194","null","null","80987","null","1857","null","182429","6457","null","null","324083","null","20144","null",
"0500000US12061","Indian River County, Florida","12998","null","1494","null","27901","1948","null","null","46158","3783","null","null","76184","null","5303","null","202728","26669","null","null","416939","null","92898","null",
"0500000US12069","Lake County, Florida","12280","null","1207","null","30157","2071","null","null","47900","2547","null","null","72196","null","3412","null","150893","11439","null","null","258945","null","35804","null",
"0500000US12071","Lee County, Florida","12008","null","803","null","30256","1125","null","null","48856","1263","null","null","73627","null","1990","null","171115","8869","null","null","317811","null","27511","null",
"0500000US12073","Leon County, Florida","7795","null","1188","null","26134","1778","null","null","45410","2326","null","null","76638","null","3644","null","162308","13381","null","null","267525","null","44867","null",
"0500000US12081","Manatee County, Florida","11787","null","1144","null","30670","1602","null","null","51767","1959","null","null","81991","null","2861","null","171026","9701","null","null","297661","null","32094","null",
"0500000US12083","Marion County, Florida","10806","null","1109","null","26628","1453","null","null","40513","1783","null","null","60784","null","2780","null","122252","8224","null","null","200718","null","23260","null",
"0500000US12085","Martin County, Florida","14458","null","1597","null","34953","3016","null","null","56543","2882","null","null","84577","null","4155","null","238018","31354","null","null","492648","null","104678","null",
"0500000US12086","Miami-Dade County, Florida","8960","null","282","null","24390","585","null","null","43489","841","null","null","72508","null","1224","null","186280","5245","null","null","358757","null","17280","null",
"0500000US12087","Monroe County, Florida","13026","null","2338","null","35971","4137","null","null","59152","3998","null","null","86982","null","5288","null","215250","31821","null","null","427231","null","108488","null",
"0500000US12089","Nassau County, Florida","13334","null","2373","null","34328","3237","null","null","54073","6138","null","null","88349","null","9137","null","191868","39530","null","null","361125","null","145892","null",
"0500000US12091","Okaloosa County, Florida","14001","null","1829","null","35051","2626","null","null","57355","3803","null","null","87296","null","3731","null","165470","12693","null","null","271798","null","38282","null",
"0500000US12095","Orange County, Florida","11006","null","758","null","28762","1085","null","null","47105","1311","null","null","72206","null","1870","null","179513","7862","null","null","335651","null","27008","null",
"0500000US12097","Osceola County, Florida","11455","null","1235","null","26938","1655","null","null","43250","2154","null","null","65569","null","3356","null","131018","10063","null","null","218156","null","31263","null",
"0500000US12099","Palm Beach County, Florida","12593","null","481","null","31067","883","null","null","52668","1379","null","null","86490","null","2039","null","219511","7186","null","null","428709","null","23411","null",
"0500000US12101","Pasco County, Florida","11576","null","861","null","27853","1155","null","null","45349","1448","null","null","69536","null","1939","null","140607","5835","null","null","228856","null","16673","null",
"0500000US12103","Pinellas County, Florida","9988","null","631","null","27180","813","null","null","45134","1166","null","null","72135","null","1716","null","167054","6751","null","null","305560","null","21587","null",
"0500000US12105","Polk County, Florida","10248","null","706","null","26854","888","null","null","43319","1361","null","null","65823","null","1932","null","131711","5210","null","null","213071","null","16052","null",
"0500000US12107","Putnam County, Florida","6937","null","2036","null","17326","2030","null","null","30386","3630","null","null","51205","null","5646","null","104844","10919","null","null","153358","null","16612","null",
"0500000US12109","St. Johns County, Florida","19631","null","2297","null","43255","2860","null","null","66960","3976","null","null","107565","null","7459","null","219786","14567","null","null","357147","null","38196","null",
"0500000US12111","St. Lucie County, Florida","10939","null","1103","null","26615","1813","null","null","42795","2572","null","null","63888","null","3196","null","139435","17223","null","null","255621","null","55424","null",
"0500000US12113","Santa Rosa County, Florida","15570","null","2351","null","39195","2896","null","null","60273","4070","null","null","90374","null","5140","null","196557","29259","null","null","355724","null","105477","null",
"0500000US12115","Sarasota County, Florida","13336","null","1121","null","33238","1534","null","null","52574","1685","null","null","81165","null","2361","null","202907","13971","null","null","402830","null","48844","null",
"0500000US12117","Seminole County, Florida","14417","null","1022","null","34662","1521","null","null","56132","1961","null","null","88765","null","3434","null","203655","19522","null","null","368426","null","66238","null",
"0500000US12119","Sumter County, Florida","13737","null","1990","null","33583","3783","null","null","51465","3937","null","null","74158","null","5954","null","168140","38938","null","null","329165","null","137431","null",
"0500000US12127","Volusia County, Florida","10236","null","803","null","25317","881","null","null","40834","1492","null","null","63948","null","2111","null","137760","8403","null","null","237001","null","28919","null",
