"GEO_ID","NAME","B19081_001E","B19081_001EA","B19081_001M","B19081_001MA","B19081_002E","B19081_002EA","B19081_002M","B19081_002MA","B19081_003E","B19081_003EA","B19081_003M","B19081_003MA","B19081_004E","B19081_004EA","B19081_004M","B19081_004MA","B19081_005E","B19081_005EA","B19081_005M","B19081_005MA","B19081_006E","B19081_006EA","B19081_006M","B19081_006MA",
"Geography","Geographic Area Name","Estimate!!Quintile Means!!Lowest Quintile","Annotation of Estimate!!Quintile Means!!Lowest Quintile","Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means!!Lowest Quintile","Estimate!!Quintile Means!!Second Quintile","Annotation of Estimate!!Quintile Means!!Second Quintile","Margin of Error!!Quintile Means!!Second Quintile","Annotation of Margin of Error!!Quintile Means!!Second Quintile","Estimate!!Quintile Means!!Third Quintile","Annotation of Estimate!!Quintile Means!!Third Quintile","Margin of Error!!Quintile Means!!Third Quintile","Annotation of Margin of Error!!Quintile Means!!Third Quintile","Estimate!!Quintile Means!!Fourth Quintile","Annotation of Estimate!!Quintile Means!!Fourth Quintile","Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means!!Fourth Quintile","Estimate!!Quintile Means!!Highest Quintile","Annotation of Estimate!!Quintile Means!!Highest Quintile","Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Margin of Error!!Quintile Means!!Highest Quintile","Estimate!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent",
"0500000US29071","Franklin County, Missouri","13832","null","1992","null","32619","null","2883","null","46762","null","3654","null","71050","null","5276","null","141241","null","17606","null","241638","null","60115","null",
"0500000US29077","Greene County, Missouri","9957","null","1067","null","24538","null","1321","null","40362","null","1947","null","63273","null","2365","null","134545","null","9691","null","238296","null","29912","null",
"0500000US29095","Jackson County, Missouri","9015","null","579","null","26400","null","929","null","44593","null","1227","null","70040","null","1840","null","147548","null","6470","null","246727","null","17426","null",
"0500000US29097","Jasper County, Missouri","11231","null","1342","null","25129","null","1915","null","40454","null","2695","null","61636","null","4369","null","131693","null","19940","null","226926","null","69510","null",
"0500000US29099","Jefferson County, Missouri","15911","null","1699","null","34547","null","1828","null","50225","null","2744","null","74106","null","3831","null","135519","null","13134","null","211792","null","43178","null",
"0500000US29165","Platte County, Missouri","16549","null","2549","null","39004","null","2949","null","61931","null","4834","null","99326","null","7824","null","200912","null","25533","null","342542","null","81190","null",
"0500000US29183","St. Charles County, Missouri","20625","null","1690","null","45104","null","2116","null","67171","null","2707","null","98104","null","3730","null","175259","null","7556","null","260187","null","21979","null",
"0500000US29187","St. Francois County, Missouri","10905","null","1360","null","21350","null","2865","null","34724","null","3895","null","58663","null","6132","null","114131","null","13668","null","180115","null","32212","null",
"0500000US29189","St. Louis County, Missouri","12848","null","697","null","33263","null","1133","null","55359","null","1762","null","89573","null","2174","null","219367","null","10714","null","419982","null","35045","null",
"0500000US29510","St. Louis city, Missouri","6301","null","574","null","18109","null","1113","null","32863","null","1439","null","54753","null","2465","null","124715","null","8621","null","216692","null","26250","null",
"0500000US30013","Cascade County, Montana","11590","null","1422","null","27869","null","2317","null","43596","null","2632","null","62826","null","3915","null","124799","null","13425","null","205902","null","37745","null",
"0500000US30029","Flathead County, Montana","12566","null","1737","null","28923","null","2644","null","44895","null","3045","null","63548","null","4583","null","130849","null","21085","null","232493","null","71278","null",
"0500000US30031","Gallatin County, Montana","14349","null","2372","null","33321","null","2906","null","52188","null","5530","null","77989","null","5633","null","156609","null","20664","null","277195","null","64714","null",
"0500000US30063","Missoula County, Montana","11233","null","1353","null","26172","null","2142","null","42037","null","3138","null","67268","null","4548","null","137307","null","11616","null","215088","null","27767","null",
"0500000US30111","Yellowstone County, Montana","11046","null","1275","null","26622","null","2114","null","46315","null","2679","null","71509","null","4295","null","155767","null","17016","null","272115","null","49496","null",
"0500000US31055","Douglas County, Nebraska","10941","null","698","null","30310","null","1123","null","51989","null","1623","null","81039","null","1913","null","186209","null","16859","null","345010","null","59121","null",
"0500000US31109","Lancaster County, Nebraska","12018","null","1248","null","29901","null","1481","null","49174","null","2088","null","78516","null","2953","null","158329","null","8416","null","257385","null","24789","null",
"0500000US31153","Sarpy County, Nebraska","19678","null","2166","null","43400","null","3156","null","65162","null","3064","null","93560","null","4128","null","159614","null","10726","null","244448","null","31843","null",
"0500000US32003","Clark County, Nevada","11528","null","550","null","30057","null","843","null","48779","null","976","null","75252","null","1531","null","160129","null","6292","null","276470","null","19906","null",
"0500000US32031","Washoe County, Nevada","12553","null","1157","null","30965","null","1642","null","50751","null","2131","null","78451","null","3698","null","176397","null","20084","null","326273","null","74908","null",
"0500000US33005","Cheshire County, New Hampshire","15294","null","1949","null","33478","null","3078","null","54553","null","4167","null","81490","null","5643","null","159624","null","18436","null","251510","null","57601","null",
"0500000US33009","Grafton County, New Hampshire","14101","null","1727","null","32285","null","2648","null","52175","null","4252","null","83313","null","5659","null","187556","null","26973","null","330386","null","81663","null",
"0500000US33011","Hillsborough County, New Hampshire","15242","null","1083","null","39323","null","2100","null","67252","null","2538","null","102196","null","3205","null","195098","null","10180","null","316792","null","31549","null",
"0500000US33013","Merrimack County, New Hampshire","16940","null","1631","null","40074","null","2757","null","66083","null","3834","null","93609","null","4075","null","169964","null","9567","null","261386","null","23743","null",
"0500000US33015","Rockingham County, New Hampshire","19372","null","1845","null","48859","null","2678","null","76701","null","3305","null","108919","null","3902","null","216547","null","14433","null","370732","null","45937","null",
"0500000US33017","Strafford County, New Hampshire","13490","null","2223","null","35194","null","2778","null","55401","null","3424","null","87143","null","6318","null","191546","null","44803","null","341686","null","169960","null",
"0500000US34001","Atlantic County, New Jersey","10715","null","1315","null","29980","null","1860","null","50490","null","2568","null","82056","null","4085","null","160707","null","8498","null","253521","null","24099","null",
"0500000US34003","Bergen County, New Jersey","16763","null","1213","null","45828","null","1897","null","79198","null","2172","null","125428","null","3272","null","290794","null","14830","null","543264","null","47563","null",
"0500000US34005","Burlington County, New Jersey","20134","null","1164","null","46105","null","2047","null","73509","null","2671","null","110231","null","3366","null","212367","null","8898","null","347021","null","26597","null",
"0500000US34007","Camden County, New Jersey","12028","null","848","null","34216","null","1579","null","58402","null","2212","null","91744","null","2278","null","178747","null","6787","null","292092","null","20619","null",
"0500000US34009","Cape May County, New Jersey","13195","null","2174","null","33494","null","3207","null","53175","null","4214","null","83721","null","5969","null","169414","null","16330","null","269645","null","39470","null",
"0500000US34011","Cumberland County, New Jersey","13622","null","1507","null","31543","null","2132","null","52021","null","3664","null","79079","null","4017","null","147105","null","18124","null","243753","null","63790","null",
"0500000US34013","Essex County, New Jersey","9177","null","529","null","27478","null","1080","null","51307","null","1603","null","89946","null","2709","null","236081","null","12809","null","431593","null","40992","null",
"0500000US34015","Gloucester County, New Jersey","18663","null","1482","null","44760","null","2772","null","72746","null","3450","null","108278","null","4281","null","193447","null","12055","null","296981","null","36019","null",
"0500000US34017","Hudson County, New Jersey","11213","null","759","null","31662","null","1419","null","57035","null","2182","null","91861","null","2851","null","197105","null","10696","null","331633","null","32725","null",
"0500000US34019","Hunterdon County, New Jersey","24814","null","2977","null","63612","null","4685","null","98244","null","5535","null","141643","null","7424","null","275460","null","27138","null","431814","null","75322","null",
"0500000US34021","Mercer County, New Jersey","14047","null","1334","null","42565","null","2539","null","73677","null","3536","null","114298","null","4759","null","255128","null","16383","null","447299","null","43812","null",
"0500000US34023","Middlesex County, New Jersey","17199","null","1103","null","44725","null","1607","null","74226","null","2395","null","112718","null","2867","null","213430","null","8532","null","341676","null","27968","null",
"0500000US34025","Monmouth County, New Jersey","17502","null","1245","null","46003","null","2120","null","79623","null","2676","null","124948","null","3324","null","268854","null","16300","null","473831","null","51492","null",
"0500000US34027","Morris County, New Jersey","22747","null","1758","null","58229","null","2381","null","91323","null","2761","null","135506","null","3848","null","291426","null","14142","null","508667","null","43194","null",
"0500000US34029","Ocean County, New Jersey","14647","null","770","null","33313","null","1108","null","57012","null","2034","null","88839","null","2437","null","172934","null","7379","null","274808","null","22280","null",
"0500000US34031","Passaic County, New Jersey","10647","null","1005","null","30117","null","1806","null","53327","null","2957","null","90074","null","3945","null","178853","null","9931","null","275015","null","26397","null",
"0500000US34033","Salem County, New Jersey","12578","null","1545","null","33388","null","3870","null","54298","null","3722","null","85408","null","5744","null","151943","null","11341","null","234796","null","30448","null",
"0500000US34035","Somerset County, New Jersey","24077","null","2037","null","60386","null","3022","null","96883","null","4088","null","144458","null","5203","null","309851","null","20924","null","547626","null","71939","null",
"0500000US34037","Sussex County, New Jersey","21547","null","2758","null","53123","null","3908","null","83875","null","4223","null","118618","null","4845","null","214738","null","16077","null","335891","null","43473","null",
"0500000US34039","Union County, New Jersey","14334","null","1072","null","39013","null","1985","null","67230","null","2572","null","106507","null","3323","null","238109","null","10187","null","420538","null","33000","null",
"0500000US34041","Warren County, New Jersey","16795","null","2012","null","41829","null","3101","null","66206","null","4047","null","101513","null","5109","null","184907","null","11758","null","263685","null","29722","null",
"0500000US35001","Bernalillo County, New Mexico","8723","null","727","null","25164","null","1261","null","44112","null","1532","null","71636","null","2260","null","161097","null","7682","null","274566","null","23529","null",
"0500000US35005","Chaves County, New Mexico","8899","null","2921","null","26421","null","2371","null","36826","null","3564","null","60942","null","7874","null","125460","null","23373","null","205926","null","77418","null",
"0500000US35013","Do?a Ana County, New Mexico","8202","null","944","null","20139","null","1502","null","36772","null","2570","null","64146","null","4663","null","133713","null","11795","null","230717","null","38277","null",
"0500000US35025","Lea County, New Mexico","10872","null","3522","null","30202","null","3721","null","50921","null","6094","null","76168","null","6794","null","135701","null","12231","null","199045","null","23744","null",
"0500000US35031","McKinley County, New Mexico","5313","null","1292","null","16246","null","2239","null","29759","null","4491","null","52234","null","4181","null","102376","null","9616","null","155070","null","22506","null",
"0500000US35035","Otero County, New Mexico","10443","null","1351","null","22148","null","2533","null","34724","null","3039","null","56872","null","6096","null","123235","null","22017","null","221021","null","71378","null",
"0500000US35043","Sandoval County, New Mexico","11875","null","2774","null","33525","null","3792","null","53418","null","3890","null","81888","null","5447","null","159702","null","12746","null","245098","null","32151","null",
"0500000US35045","San Juan County, New Mexico","10450","null","2007","null","31134","null","2702","null","52267","null","4713","null","77614","null","4298","null","146208","null","18068","null","246854","null","64147","null",
"0500000US35049","Santa Fe County, New Mexico","11476","null","1341","null","29685","null","2648","null","51011","null","3743","null","83449","null","5477","null","196049","null","17616","null","352188","null","41530","null",
"0500000US35061","Valencia County, New Mexico","9841","null","1736","null","24495","null","3100","null","43466","null","4608","null","66251","null","5088","null","119850","null","9244","null","177029","null","18744","null",
"0500000US36001","Albany County, New York","12992","null","1097","null","35502","null","2063","null","58192","null","2036","null","88053","null","2603","null","166785","null","8226","null","262467","null","27841","null",
"0500000US36005","Bronx County, New York","6768","null","327","null","17228","null","622","null","32347","null","991","null","56036","null","1401","null","120200","null","3878","null","192220","null","11628","null",
"0500000US36007","Broome County, New York","9250","null","1211","null","25023","null","1702","null","44453","null","2153","null","69709","null","3197","null","137800","null","8546","null","204142","null","23754","null",
"0500000US36009","Cattaraugus County, New York","10191","null","832","null","22447","null","1689","null","38812","null","2214","null","61521","null","2980","null","123121","null","10119","null","214066","null","34299","null",
"0500000US36011","Cayuga County, New York","12448","null","1890","null","29335","null","2740","null","49012","null","2705","null","74012","null","4407","null","137262","null","11479","null","214708","null","34331","null",
"0500000US36013","Chautauqua County, New York","9875","null","1038","null","23878","null","1417","null","40346","null","1894","null","59982","null","2364","null","112303","null","6453","null","172787","null","19271","null",
"0500000US36015","Chemung County, New York","10534","null","1659","null","28158","null","2719","null","49780","null","3794","null","77106","null","5692","null","164904","null","24857","null","284052","null","83810","null",
"0500000US36019","Clinton County, New York","11673","null","1587","null","29122","null","2559","null","50964","null","4581","null","73110","null","4170","null","135597","null","12885","null","213334","null","38657","null",
"0500000US36027","Dutchess County, New York","15214","null","1412","null","39417","null","2760","null","67767","null","2890","null","104004","null","4393","null","198004","null","12505","null","314195","null","35694","null",
"0500000US36029","Erie County, New York","10183","null","486","null","26974","null","779","null","47387","null","1066","null","75103","null","1533","null","156222","null","7638","null","263435","null","24460","null",
"0500000US36045","Jefferson County, New York","11958","null","1454","null","26271","null","2388","null","45189","null","3323","null","65145","null","3784","null","118781","null","8701","null","184791","null","24771","null",
"0500000US36047","Kings County, New York","7795","null","328","null","22870","null","616","null","43247","null","983","null","73124","null","1176","null","168119","null","3857","null","294436","null","11839","null",
"0500000US36051","Livingston County, New York","11919","null","2098","null","30071","null","2509","null","49933","null","3895","null","74655","null","3440","null","119373","null","8053","null","165085","null","16810","null",
"0500000US36053","Madison County, New York","13832","null","1796","null","32310","null","3037","null","50210","null","3773","null","74314","null","5149","null","146371","null","12992","null","241366","null","39109","null",
"0500000US36055","Monroe County, New York","10379","null","642","null","28889","null","906","null","50084","null","1387","null","79983","null","1836","null","165573","null","9124","null","283603","null","30662","null",
"0500000US36059","Nassau County, New York","20674","null","960","null","55367","null","1644","null","91119","null","1708","null","136962","null","2293","null","294502","null","10489","null","526679","null","32640","null",
"0500000US36061","New York County, New York","9681","null","420","null","32383","null","1265","null","67171","null","1893","null","124846","null","3121","null","391022","null","17404","null","791355","null","51695","null",
"0500000US36063","Niagara County, New York","11017","null","967","null","27420","null","1376","null","45611","null","1972","null","71014","null","2721","null","136946","null","11676","null","216562","null","35431","null",
"0500000US36065","Oneida County, New York","10359","null","1044","null","27351","null","1586","null","47000","null","2244","null","73750","null","3033","null","147834","null","9179","null","240032","null","26601","null",
"0500000US36067","Onondaga County, New York","10957","null","773","null","30025","null","1392","null","53916","null","1856","null","83668","null","2370","null","159688","null","5503","null","251328","null","18170","null",
"0500000US36069","Ontario County, New York","16818","null","1655","null","36139","null","2173","null","52799","null","2837","null","80383","null","4941","null","161536","null","12931","null","269369","null","38606","null",
"0500000US36071","Orange County, New York","12947","null","1584","null","38515","null","2560","null","66440","null","3086","null","102305","null","4193","null","200628","null","13970","null","333464","null","46996","null",
"0500000US36075","Oswego County, New York","10903","null","1854","null","27463","null","1752","null","43989","null","3235","null","67104","null","3684","null","128559","null","9833","null","204670","null","26636","null",
"0500000US36079","Putnam County, New York","21514","null","3059","null","55115","null","6232","null","90435","null","6863","null","134702","null","8952","null","253211","null","21855","null","410790","null","55491","null",
"0500000US36081","Queens County, New York","11448","null","449","null","30897","null","787","null","53825","null","1035","null","85086","null","1455","null","168450","null","4020","null","267826","null","11851","null",
"0500000US36083","Rensselaer County, New York","13298","null","1975","null","35407","null","2729","null","58647","null","3063","null","88836","null","4208","null","155885","null","10934","null","232180","null","31100","null",
"0500000US36085","Richmond County, New York","14629","null","1440","null","41126","null","2723","null","70337","null","3118","null","106276","null","4129","null","198537","null","8520","null","297209","null","22657","null",
"0500000US36087","Rockland County, New York","18364","null","2055","null","50412","null","2903","null","82562","null","3458","null","124088","null","5070","null","245131","null","14256","null","401414","null","45136","null",
"0500000US36089","St. Lawrence County, New York","9041","null","1543","null","25692","null","2227","null","43622","null","2928","null","66068","null","3748","null","126184","null","9436","null","193959","null","25247","null",
"0500000US36091","Saratoga County, New York","16733","null","2113","null","42466","null","2437","null","65372","null","3137","null","96275","null","3587","null","184182","null","13108","null","298491","null","38771","null",
"0500000US36093","Schenectady County, New York","12273","null","1071","null","30994","null","2483","null","52507","null","3103","null","80265","null","3944","null","157137","null","11246","null","261571","null","39645","null",
"0500000US36101","Steuben County, New York","11440","null","1031","null","27034","null","1785","null","43420","null","2377","null","65757","null","3580","null","128544","null","8846","null","203096","null","26551","null",
"0500000US36103","Suffolk County, New York","21080","null","866","null","52940","null","1349","null","84504","null","1732","null","122111","null","2199","null","233935","null","7122","null","386391","null","21938","null",
"0500000US36105","Sullivan County, New York","11252","null","1869","null","29013","null","3610","null","48123","null","4653","null","72358","null","4505","null","154960","null","28490","null","264006","null","86627","null",
"0500000US36109","Tompkins County, New York","5769","null","2307","null","26818","null","3493","null","51662","null","5494","null","82915","null","6148","null","183442","null","33553","null","323726","null","118851","null",
"0500000US36111","Ulster County, New York","12276","null","1533","null","31197","null","2869","null","54811","null","3294","null","85868","null","3650","null","174564","null","11598","null","290273","null","35268","null",
"0500000US36113","Warren County, New York","10652","null","2356","null","29038","null","3623","null","51990","null","3983","null","77647","null","5713","null","156302","null","16997","null","253719","null","46295","null",
"0500000US36117","Wayne County, New York","13223","null","1661","null","31777","null","2761","null","53268","null","4231","null","79507","null","4246","null","148155","null","34862","null","258436","null","131419","null",
"0500000US36119","Westchester County, New York","15868","null","762","null","42536","null","1854","null","77620","null","2558","null","131879","null","3942","null","352713","null","14591","null","686094","null","39892","null",
"0500000US37001","Alamance County, North Carolina","9112","null","1926","null","23879","null","2448","null","40487","null","3510","null","66202","null","4139","null","129866","null","10352","null","209513","null","25634","null",
"0500000US37019","Brunswick County, North Carolina","9259","null","1818","null","22769","null","3630","null","39542","null","4508","null","66907","null","8246","null","139529","null","26915","null","232643","null","94622","null",
"0500000US37021","Buncombe County, North Carolina","9369","null","1321","null","25656","null","2197","null","41409","null","2741","null","64495","null","4054","null","145065","null","10326","null","247235","null","29217","null",
"0500000US37023","Burke County, North Carolina","8861","null","1246","null","21472","null","1984","null","36631","null","3033","null","56929","null","4463","null","103400","null","6832","null","148995","null","14849","null",
"0500000US37025","Cabarrus County, North Carolina","10497","null","1881","null","28525","null","3121","null","48194","null","3821","null","73419","null","5171","null","132126","null","9038","null","187576","null","18908","null",
"0500000US37027","Caldwell County, North Carolina","7162","null","1649","null","18390","null","2079","null","32895","null","3632","null","49742","null","4529","null","112892","null","18513","null","192737","null","60682","null",
"0500000US37031","Carteret County, North Carolina","10138","null","1968","null","26892","null","4338","null","44251","null","4017","null","70224","null","6414","null","159068","null","22417","null","294062","null","76184","null",
"0500000US37035","Catawba County, North Carolina","11827","null","1580","null","28288","null","2042","null","44597","null","2647","null","67592","null","3405","null","153312","null","15763","null","282014","null","54186","null",
"0500000US37045","Cleveland County, North Carolina","6961","null","1688","null","19909","null","2603","null","35087","null","3649","null","59470","null","5624","null","121469","null","11665","null","184499","null","27118","null",
"0500000US37049","Craven County, North Carolina","14468","null","2690","null","34789","null","3690","null","52630","null","4322","null","72955","null","4685","null","126839","null","12356","null","190785","null","35134","null",
"0500000US37051","Cumberland County, North Carolina","9307","null","1002","null","26117","null","1602","null","43640","null","2307","null","68741","null","3177","null","129807","null","6041","null","200892","null","15926","null",
"0500000US37057","Davidson County, North Carolina","10485","null","2235","null","27134","null","2449","null","41642","null","3627","null","63382","null","4931","null","131030","null","15298","null","228440","null","49411","null",
"0500000US37063","Durham County, North Carolina","10373","null","1216","null","26822","null","2042","null","46431","null","2932","null","73772","null","4256","null","165103","null","10974","null","275216","null","29758","null",
"0500000US37067","Forsyth County, North Carolina","10324","null","804","null","26290","null","1160","null","43389","null","1713","null","70674","null","2649","null","160345","null","8196","null","282795","null","26045","null",
"0500000US37071","Gaston County, North Carolina","8982","null","1465","null","24379","null","1534","null","40542","null","2340","null","64848","null","3024","null","137305","null","10877","null","229388","null","31497","null",
"0500000US37081","Guilford County, North Carolina","9181","null","901","null","25448","null","1350","null","43972","null","1930","null","70821","null","2531","null","157335","null","10358","null","275154","null","35258","null",
"0500000US37085","Harnett County, North Carolina","11971","null","1348","null","25485","null","1801","null","40268","null","3035","null","63255","null","3793","null","118868","null","12862","null","191459","null","38032","null",
"0500000US37089","Henderson County, North Carolina","13712","null","1567","null","30073","null","2826","null","46867","null","3225","null","70610","null","5457","null","170846","null","29717","null","347751","null","100276","null",
"0500000US37097","Iredell County, North Carolina","11158","null","2269","null","28615","null","3116","null","49521","null","4033","null","76352","null","6679","null","198978","null","38570","null","387051","null","126302","null",
"0500000US37101","Johnston County, North Carolina","11477","null","1747","null","27633","null","3563","null","47860","null","4131","null","73020","null","5149","null","145340","null","24476","null","241518","null","90581","null",
"0500000US37109","Lincoln County, North Carolina","11539","null","2027","null","30777","null","3639","null","51943","null","5708","null","84908","null","9498","null","178522","null","28619","null","283300","null","58459","null",
"0500000US37119","Mecklenburg County, North Carolina","12610","null","709","null","31766","null","1181","null","52704","null","1726","null","85032","null","2543","null","211386","null","12230","null","407754","null","42235","null",
"0500000US37125","Moore County, North Carolina","10564","null","1534","null","25576","null","2844","null","44242","null","4317","null","68847","null","5666","null","183037","null","60715","null","386325","null","230679","null",
"0500000US37127","Nash County, North Carolina","11247","null","1479","null","25987","null","2673","null","43883","null","3627","null","66228","null","3366","null","120773","null","6772","null","175832","null","13068","null",
"0500000US37129","New Hanover County, North Carolina","9670","null","1342","null","27091","null","2098","null","45982","null","3742","null","77269","null","4860","null","183470","null","25586","null","350535","null","89153","null",
"0500000US37133","Onslow County, North Carolina","11432","null","2139","null","28393","null","2712","null","45023","null","3402","null","61564","null","2787","null","111739","null","9668","null","173299","null","25471","null",
"0500000US37135","Orange County, North Carolina","8547","null","1417","null","29624","null","3001","null","57092","null","4734","null","99444","null","7251","null","237934","null","25923","null","411908","null","75318","null",
"0500000US37147","Pitt County, North Carolina","7511","null","1420","null","21810","null","2474","null","39180","null","3821","null","65086","null","5326","null","154386","null","27401","null","285108","null","102155","null",
"0500000US37151","Randolph County, North Carolina","11920","null","1133","null","25847","null","1816","null","41138","null","2989","null","64519","null","3674","null","112836","null","6526","null","161843","null","16423","null",
"0500000US37155","Robeson County, North Carolina","6806","null","1040","null","18116","null","1450","null","30923","null","2695","null","52062","null","3691","null","106622","null","9726","null","176240","null","30358","null",
"0500000US37157","Rockingham County, North Carolina","10229","null","1222","null","22840","null","2038","null","35636","null","2777","null","55510","null","4355","null","106871","null","8169","null","156751","null","15574","null",
"0500000US37159","Rowan County, North Carolina","9244","null","1534","null","24138","null","2043","null","39599","null","2255","null","60465","null","3839","null","124410","null","11777","null","203935","null","38406","null",
"0500000US37161","Rutherford County, North Carolina","9016","null","1551","null","20742","null","2612","null","36557","null","4218","null","59654","null","4890","null","110284","null","11918","null","177051","null","36771","null",
"0500000US37171","Surry County, North Carolina","7302","null","1597","null","18750","null","2133","null","32428","null","3764","null","50776","null","4729","null","105308","null","12330","null","165313","null","37194","null",
"0500000US37179","Union County, North Carolina","15755","null","2365","null","38581","null","4148","null","60356","null","3940","null","89017","null","6439","null","174022","null","15436","null","258583","null","36739","null",
"0500000US37183","Wake County, North Carolina","15420","null","1092","null","39072","null","1671","null","62923","null","2185","null","99024","null","3611","null","192713","null","6001","null","300996","null","17513","null",
"0500000US37191","Wayne County, North Carolina","8535","null","996","null","21147","null","2453","null","39080","null","3722","null","59882","null","3993","null","115185","null","8797","null","180666","null","20747","null",
"0500000US37193","Wilkes County, North Carolina","7526","null","1842","null","19086","null","2506","null","31055","null","4369","null","50273","null","5758","null","109936","null","15549","null","185346","null","45788","null",
"0500000US37195","Wilson County, North Carolina","8076","null","1622","null","21243","null","2363","null","36436","null","2777","null","58550","null","4406","null","121019","null","16490","null","201265","null","54256","null",
"0500000US38015","Burleigh County, North Dakota","12318","null","2532","null","33814","null","3117","null","57112","null","4433","null","85956","null","5911","null","158877","null","22209","null","262264","null","78938","null",
"0500000US38017","Cass County, North Dakota","11075","null","1977","null","30328","null","2700","null","50334","null","3165","null","79360","null","5238","null","172329","null","16636","null","298215","null","43573","null",
"0500000US38035","Grand Forks County, North Dakota","8790","null","2127","null","26952","null","2848","null","44551","null","3566","null","71903","null","4825","null","157043","null","22622","null","291882","null","71833","null",
"0500000US39003","Allen County, Ohio","9562","null","1022","null","24501","null","1943","null","41515","null","2662","null","64508","null","3655","null","133479","null","12678","null","224514","null","38940","null",
"0500000US39007","Ashtabula County, Ohio","8153","null","1273","null","22304","null","2237","null","38245","null","2615","null","58056","null","3236","null","114676","null","7968","null","171431","null","21376","null",
"0500000US39013","Belmont County, Ohio","11066","null","1455","null","25648","null","2233","null","41179","null","2947","null","62757","null","4543","null","108659","null","8769","null","155678","null","18433","null",
"0500000US39017","Butler County, Ohio","12704","null","1098","null","33061","null","1381","null","53710","null","1990","null","81933","null","3142","null","154724","null","6582","null","224135","null","16519","null",
"0500000US39023","Clark County, Ohio","9094","null","1020","null","24582","null","1596","null","41285","null","2089","null","64896","null","3336","null","124592","null","6958","null","184558","null","13919","null",
"0500000US39025","Clermont County, Ohio","14770","null","1448","null","33940","null","2367","null","56532","null","2956","null","85205","null","3804","null","164456","null","10640","null","249378","null","31828","null",
"0500000US39029","Columbiana County, Ohio","11798","null","1565","null","26897","null","2516","null","44195","null","3189","null","64590","null","3125","null","128431","null","17252","null","230066","null","61707","null",
"0500000US39035","Cuyahoga County, Ohio","8222","null","374","null","23531","null","651","null","41696","null","866","null","67830","null","1133","null","156732","null","5318","null","285530","null","17360","null",
"0500000US39041","Delaware County, Ohio","22284","null","2516","null","53992","null","3990","null","85939","null","4337","null","124055","null","5109","null","249882","null","22780","null","444345","null","71031","null",
"0500000US39043","Erie County, Ohio","11849","null","2026","null","29979","null","3209","null","47181","null","3790","null","69744","null","4315","null","140913","null","19087","null","239167","null","61252","null",
"0500000US39045","Fairfield County, Ohio","14774","null","1900","null","34787","null","2822","null","58900","null","3791","null","87727","null","4077","null","165903","null","18546","null","288583","null","58012","null",
"0500000US39049","Franklin County, Ohio","9616","null","535","null","27890","null","961","null","47619","null","1385","null","75987","null","1597","null","166924","null","6947","null","290904","null","23017","null",
"0500000US39055","Geauga County, Ohio","16241","null","2124","null","40805","null","3203","null","65833","null","5060","null","102172","null","5928","null","231077","null","31199","null","422962","null","93360","null",
"0500000US39057","Greene County, Ohio","10818","null","1376","null","32814","null","3233","null","55781","null","3417","null","85924","null","4659","null","169593","null","13701","null","273929","null","38816","null",
"0500000US39061","Hamilton County, Ohio","8419","null","614","null","25755","null","1046","null","46540","null","1381","null","76847","null","1955","null","174350","null","6380","null","307342","null","18474","null",
"0500000US39063","Hancock County, Ohio","11345","null","1450","null","26139","null","3082","null","46285","null","4022","null","69833","null","4846","null","134433","null","13915","null","207229","null","28416","null",
"0500000US39081","Jefferson County, Ohio","9866","null","1259","null","26190","null","2368","null","42926","null","2872","null","63417","null","4916","null","135619","null","28662","null","256890","null","99553","null",
"0500000US39085","Lake County, Ohio","14052","null","1373","null","32466","null","1697","null","52557","null","2377","null","79729","null","3193","null","152737","null","10387","null","237185","null","32915","null",
"0500000US39089","Licking County, Ohio","11372","null","1679","null","31297","null","2249","null","54604","null","3250","null","80128","null","3729","null","163936","null","23924","null","283926","null","85444","null",
"0500000US39093","Lorain County, Ohio","11775","null","1164","null","29951","null","1653","null","48542","null","2098","null","73415","null","2745","null","154156","null","12718","null","266254","null","47344","null",
"0500000US39095","Lucas County, Ohio","7636","null","763","null","21951","null","1082","null","38524","null","1409","null","62279","null","1870","null","132108","null","5941","null","222109","null","21037","null",
"0500000US39099","Mahoning County, Ohio","9115","null","747","null","23051","null","1112","null","39334","null","1511","null","61602","null","2741","null","123472","null","7187","null","193052","null","22259","null",
"0500000US39101","Marion County, Ohio","9509","null","1599","null","24663","null","2586","null","41537","null","3933","null","64463","null","5525","null","125148","null","13194","null","197135","null","42815","null",
"0500000US39103","Medina County, Ohio","16703","null","1653","null","39017","null","2017","null","59106","null","2325","null","86954","null","4115","null","178534","null","11615","null","295885","null","37607","null",
"0500000US39109","Miami County, Ohio","12459","null","1808","null","29443","null","2338","null","46945","null","3766","null","72760","null","4283","null","129611","null","8071","null","184331","null","16252","null",
"0500000US39113","Montgomery County, Ohio","9142","null","620","null","24004","null","886","null","40873","null","1414","null","66425","null","1957","null","143998","null","8010","null","250975","null","26174","null",
"0500000US39119","Muskingum County, Ohio","9662","null","1053","null","21624","null","1943","null","38511","null","3551","null","61206","null","4196","null","107409","null","7548","null","154418","null","18014","null",
