"GEO_ID","NAME","B19081_001E","B19081_001M","B19081_001MA","B19081_001EA","B19081_002E","B19081_002M","B19081_002MA","B19081_002EA","B19081_003E","B19081_003EA","B19081_003M","B19081_003MA","B19081_004E","B19081_004EA","B19081_004M","B19081_004MA","B19081_005E","B19081_005M","B19081_005MA","B19081_005EA","B19081_006E","B19081_006M","B19081_006MA","B19081_006EA",
"Geography","Geographic Area Name","Estimate!!Quintile Means!!Lowest Quintile","Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Estimate!!Quintile Means!!Lowest Quintile","Estimate!!Quintile Means!!Second Quintile","Margin of Error!!Quintile Means!!Second Quintile","Annotation of Margin of Error!!Quintile Means!!Second Quintile","Annotation of Estimate!!Quintile Means!!Second Quintile","Estimate!!Quintile Means!!Third Quintile","Annotation of Estimate!!Quintile Means!!Third Quintile","Margin of Error!!Quintile Means!!Third Quintile","Annotation of Margin of Error!!Quintile Means!!Third Quintile","Estimate!!Quintile Means!!Fourth Quintile","Annotation of Estimate!!Quintile Means!!Fourth Quintile","Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means!!Fourth Quintile","Estimate!!Quintile Means!!Highest Quintile","Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Estimate!!Quintile Means!!Highest Quintile","Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent",
"0500000US12035","Flagler County, Florida","13649","2196","null","null","30476","2438","null","null","48601","null","3111","null","69357","null","4015","null","147992","22974","null","null","262906","85585","null","null",
"0500000US12053","Hernando County, Florida","11887","1416","null","null","27400","1847","null","null","43510","null","1978","null","64463","null","3286","null","130193","10620","null","null","211035","30477","null","null",
"0500000US12055","Highlands County, Florida","8939","1795","null","null","22884","1845","null","null","34770","null","2378","null","52272","null","3964","null","146983","44743","null","null","319369","166204","null","null",
"0500000US12057","Hillsborough County, Florida","11606","587","null","null","30860","957","null","null","52122","null","1356","null","81912","null","1582","null","182415","5779","null","null","320088","17323","null","null",
"0500000US12061","Indian River County, Florida","13312","1844","null","null","32620","2138","null","null","49158","null","3006","null","76143","null","4985","null","225792","32726","null","null","498935","107549","null","null",
"0500000US12069","Lake County, Florida","13448","1114","null","null","31705","1631","null","null","49545","null","2195","null","73792","null","3113","null","139031","8017","null","null","218806","20164","null","null",
"0500000US12071","Lee County, Florida","11795","816","null","null","30763","1193","null","null","50443","null","1644","null","77017","null","2467","null","180301","9481","null","null","341520","31195","null","null",
"0500000US12073","Leon County, Florida","8678","1182","null","null","27441","1678","null","null","46108","null","2072","null","74470","null","3178","null","169366","10783","null","null","300351","35250","null","null",
"0500000US12081","Manatee County, Florida","12701","980","null","null","30980","1346","null","null","50678","null","1970","null","78890","null","2315","null","170979","9964","null","null","299367","34656","null","null",
"0500000US12083","Marion County, Florida","9956","1180","null","null","24817","1579","null","null","40608","null","2296","null","60276","null","2483","null","125959","8310","null","null","216923","25064","null","null",
"0500000US12085","Martin County, Florida","13217","1617","null","null","32165","2736","null","null","51543","null","3355","null","84484","null","5459","null","216849","23288","null","null","428656","71574","null","null",
"0500000US12086","Miami-Dade County, Florida","8911","370","null","null","24292","530","null","null","43575","null","733","null","73005","null","1143","null","199016","8724","null","null","404483","30453","null","null",
"0500000US12087","Monroe County, Florida","12833","2804","null","null","35840","3807","null","null","61637","null","6068","null","97831","null","7786","null","242570","33401","null","null","464007","104443","null","null",
"0500000US12089","Nassau County, Florida","15282","2507","null","null","32789","3018","null","null","52397","null","5455","null","83240","null","6515","null","187719","28319","null","null","351020","101947","null","null",
"0500000US12091","Okaloosa County, Florida","15316","1669","null","null","35163","2491","null","null","55507","null","3006","null","81659","null","4345","null","167132","12068","null","null","287872","38254","null","null",
"0500000US12095","Orange County, Florida","12454","768","null","null","30687","1003","null","null","50714","null","1422","null","78237","null","1996","null","188970","10405","null","null","356612","33211","null","null",
"0500000US12097","Osceola County, Florida","11447","1574","null","null","28653","1953","null","null","45413","null","2363","null","68144","null","3161","null","145489","16577","null","null","260437","59339","null","null",
"0500000US12099","Palm Beach County, Florida","12671","547","null","null","33213","829","null","null","56840","null","1218","null","92581","null","1785","null","239997","9320","null","null","476851","31550","null","null",
"0500000US12101","Pasco County, Florida","11811","712","null","null","28696","1001","null","null","46335","null","1649","null","72392","null","2362","null","151770","7415","null","null","255494","22167","null","null",
"0500000US12103","Pinellas County, Florida","10574","602","null","null","28009","707","null","null","47517","null","1135","null","77148","null","1793","null","181639","8682","null","null","336311","29515","null","null",
"0500000US12105","Polk County, Florida","12248","642","null","null","28254","942","null","null","44180","null","1099","null","66172","null","1718","null","138229","7493","null","null","229891","25064","null","null",
"0500000US12107","Putnam County, Florida","6960","1213","null","null","17521","2548","null","null","31371","null","3347","null","52233","null","5828","null","110629","14429","null","null","195057","53835","null","null",
"0500000US12109","St. Johns County, Florida","14538","2250","null","null","41989","3590","null","null","71104","null","4747","null","116345","null","9912","null","270489","26792","null","null","499538","81959","null","null",
"0500000US12111","St. Lucie County, Florida","10310","1567","null","null","27741","2242","null","null","45866","null","2644","null","69460","null","3807","null","142722","16158","null","null","253967","54682","null","null",
"0500000US12113","Santa Rosa County, Florida","15674","2238","null","null","39329","3441","null","null","59669","null","3064","null","88137","null","4136","null","175651","19262","null","null","304021","62525","null","null",
"0500000US12115","Sarasota County, Florida","15261","1046","null","null","35504","1579","null","null","56670","null","2133","null","86507","null","3019","null","205461","13025","null","null","386868","40698","null","null",
"0500000US12117","Seminole County, Florida","13451","1344","null","null","34663","1837","null","null","57530","null","2098","null","88794","null","2686","null","195777","10250","null","null","333276","30902","null","null",
"0500000US12119","Sumter County, Florida","14186","3373","null","null","35333","2824","null","null","51911","null","4867","null","79944","null","8133","null","164149","22486","null","null","289066","76606","null","null",
