"Label (Grouping)","HOUSEHOLDS BY TYPE","HOUSEHOLDS BY TYPE!!Total households","HOUSEHOLDS BY TYPE!!Total households!!Married-couple family","HOUSEHOLDS BY TYPE!!Total households!!Married-couple family!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household","HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Average household size","HOUSEHOLDS BY TYPE!!Total households!!Average family size","RELATIONSHIP","RELATIONSHIP!!Population in households","RELATIONSHIP!!Population in households!!Householder","RELATIONSHIP!!Population in households!!Spouse","RELATIONSHIP!!Population in households!!Unmarried partner","RELATIONSHIP!!Population in households!!Child","RELATIONSHIP!!Population in households!!Other relatives","RELATIONSHIP!!Population in households!!Other nonrelatives","MARITAL STATUS","MARITAL STATUS!!Males 15 years and over","MARITAL STATUS!!Males 15 years and over!!Never married","MARITAL STATUS!!Males 15 years and over!!Now married, except separated","MARITAL STATUS!!Males 15 years and over!!Separated","MARITAL STATUS!!Males 15 years and over!!Widowed","MARITAL STATUS!!Males 15 years and over!!Divorced","MARITAL STATUS!!Females 15 years and over","MARITAL STATUS!!Females 15 years and over!!Never married","MARITAL STATUS!!Females 15 years and over!!Now married, except separated","MARITAL STATUS!!Females 15 years and over!!Separated","MARITAL STATUS!!Females 15 years and over!!Widowed","MARITAL STATUS!!Females 15 years and over!!Divorced","FERTILITY","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old","GRANDPARENTS","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are female","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are married","SCHOOL ENROLLMENT","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school","EDUCATIONAL ATTAINMENT","EDUCATIONAL ATTAINMENT!!Population 25 years and over","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","VETERAN STATUS","VETERAN STATUS!!Civilian population 18 years and over","VETERAN STATUS!!Civilian population 18 years and over!!Civilian veterans","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability","RESIDENCE 1 YEAR AGO","RESIDENCE 1 YEAR AGO!!Population 1 year and over","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Same house","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Same county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county!!Same state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county!!Different state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Abroad","PLACE OF BIRTH","PLACE OF BIRTH!!Total population","PLACE OF BIRTH!!Total population!!Native","PLACE OF BIRTH!!Total population!!Native!!Born in United States","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!State of residence","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!Different state","PLACE OF BIRTH!!Total population!!Native!!Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","PLACE OF BIRTH!!Total population!!Foreign born","U.S. CITIZENSHIP STATUS","U.S. CITIZENSHIP STATUS!!Foreign-born population","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Naturalized U.S. citizen","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Not a U.S. citizen","YEAR OF ENTRY","YEAR OF ENTRY!!Population born outside the United States","YEAR OF ENTRY!!Population born outside the United States!!Native","YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered 2010 or later","YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered before 2010","YEAR OF ENTRY!!Population born outside the United States!!Foreign born","YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered 2010 or later","YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered before 2010","WORLD REGION OF BIRTH OF FOREIGN BORN","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Europe","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Asia","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Africa","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Oceania","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Latin America","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Northern America","LANGUAGE SPOKEN AT HOME","LANGUAGE SPOKEN AT HOME!!Population 5 years and over","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!English only","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages!!Speak English less than ""very well""","ANCESTRY","ANCESTRY!!Total population","ANCESTRY!!Total population!!American","ANCESTRY!!Total population!!Arab","ANCESTRY!!Total population!!Czech","ANCESTRY!!Total population!!Danish","ANCESTRY!!Total population!!Dutch","ANCESTRY!!Total population!!English","ANCESTRY!!Total population!!French (except Basque)","ANCESTRY!!Total population!!French Canadian","ANCESTRY!!Total population!!German","ANCESTRY!!Total population!!Greek","ANCESTRY!!Total population!!Hungarian","ANCESTRY!!Total population!!Irish","ANCESTRY!!Total population!!Italian","ANCESTRY!!Total population!!Lithuanian","ANCESTRY!!Total population!!Norwegian","ANCESTRY!!Total population!!Polish","ANCESTRY!!Total population!!Portuguese","ANCESTRY!!Total population!!Russian","ANCESTRY!!Total population!!Scotch-Irish","ANCESTRY!!Total population!!Scottish","ANCESTRY!!Total population!!Slovak","ANCESTRY!!Total population!!Subsaharan African","ANCESTRY!!Total population!!Swedish","ANCESTRY!!Total population!!Swiss","ANCESTRY!!Total population!!Ukrainian","ANCESTRY!!Total population!!Welsh","ANCESTRY!!Total population!!West Indian (excluding Hispanic origin groups)","COMPUTERS AND INTERNET USE","COMPUTERS AND INTERNET USE!!Total households","COMPUTERS AND INTERNET USE!!Total households!!With a computer","COMPUTERS AND INTERNET USE!!Total households!!With a broadband Internet subscription"
"    Percent","","1,287,221","48.9%","18.4%","7.4%","2.4%","18.8%","1.4%","13.9%","3.8%","24.9%","4.5%","15.8%","8.4%","28.9%","30.0%","(X)","(X)","","3,058,461","42.1%","20.5%","3.1%","27.4%","3.8%","3.0%","","1,262,984","33.9%","52.1%","1.0%","2.7%","10.2%","1,291,912","27.2%","50.8%","1.3%","8.9%","11.7%","","37,815","27.7%","(X)","(X)","(X)","(X)","(X)","","39,984","41.6%","","8.1%","10.0%","6.3%","17.3%","16,644","65.2%","65.8%","","783,468","7.0%","5.6%","40.9%","20.2%","26.3%","","2,123,004","2.7%","4.6%","31.0%","20.4%","11.9%","19.8%","9.5%","92.6%","29.3%","","2,431,453","7.6%","","3,111,914","11.8%","719,962","3.7%","1,860,447","9.5%","531,505","31.1%","","3,121,385","86.1%","13.5%","7.7%","5.7%","3.4%","2.3%","0.5%","","3,155,070","94.4%","93.7%","69.7%","24.0%","0.7%","5.6%","","177,769","46.4%","53.6%","","199,777","22,008","27.4%","72.6%","177,769","34.0%","66.0%","","177,769","12.3%","35.1%","16.4%","0.6%","33.9%","1.7%","","2,964,464","91.1%","8.9%","3.6%","4.4%","1.6%","2.0%","0.8%","1.7%","0.8%","0.9%","0.4%","","3,155,070","4.6%","0.3%","1.6%","1.4%","3.6%","7.3%","1.7%","0.3%","31.1%","0.2%","0.1%","12.6%","2.0%","0.1%","4.6%","1.2%","0.0%","0.3%","0.7%","1.4%","0.0%","1.0%","2.6%","0.5%","0.1%","0.7%","0.1%","","1,287,221","91.4%","83.9%"
"Kansas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,138,329","571,620","223,616","66,882","23,704","213,427","17,412","153,040","41,468","286,400","53,055","178,349","94,016","349,971","334,813","2.49","3.09","","2,832,768","1,138,329","570,896","67,597","829,992","133,226","92,728","","1,149,861","377,983","604,287","14,104","32,872","120,615","1,179,947","308,711","601,404","17,484","107,455","144,893","","41,058","11,052","32","62","26","104","32","","47,401","20,144","","4,155","3,901","3,388","8,700","20,144","12,462","14,167","","753,423","51,104","39,216","315,642","157,106","190,355","","1,918,081","63,799","93,958","504,035","430,549","173,251","414,851","237,638","1,760,324","652,489","","2,192,442","165,033","","2,851,831","384,627","698,672","34,352","1,693,135","195,738","460,024","154,537","","2,879,518","2,426,897","439,651","252,789","186,862","92,214","94,648","12,970","","2,913,314","2,704,414","2,675,314","1,723,235","952,079","29,100","208,900","","208,900","85,891","123,009","","238,000","29,100","7,544","21,556","208,900","63,390","145,510","","208,900","14,279","62,807","15,067","1,571","112,515","2,661","","2,730,078","2,400,695","329,383","124,709","214,225","83,348","36,602","7,655","57,520","27,289","21,036","6,417","","2,913,314","173,460","8,228","20,342","12,567","44,234","299,760","61,840","8,886","675,941","4,742","6,579","308,892","65,798","2,295","28,837","38,604","2,691","22,271","28,694","48,137","1,973","26,179","54,749","13,877","4,058","26,089","2,311","","1,138,329","1,057,634","969,907"
"    Percent","","1,138,329","50.2%","19.6%","5.9%","2.1%","18.7%","1.5%","13.4%","3.6%","25.2%","4.7%","15.7%","8.3%","30.7%","29.4%","(X)","(X)","","2,832,768","40.2%","20.2%","2.4%","29.3%","4.7%","3.3%","","1,149,861","32.9%","52.6%","1.2%","2.9%","10.5%","1,179,947","26.2%","51.0%","1.5%","9.1%","12.3%","","41,058","26.9%","(X)","(X)","(X)","(X)","(X)","","47,401","42.5%","","8.8%","8.2%","7.1%","18.4%","20,144","61.9%","70.3%","","753,423","6.8%","5.2%","41.9%","20.9%","25.3%","","1,918,081","3.3%","4.9%","26.3%","22.4%","9.0%","21.6%","12.4%","91.8%","34.0%","","2,192,442","7.5%","","2,851,831","13.5%","698,672","4.9%","1,693,135","11.6%","460,024","33.6%","","2,879,518","84.3%","15.3%","8.8%","6.5%","3.2%","3.3%","0.5%","","2,913,314","92.8%","91.8%","59.2%","32.7%","1.0%","7.2%","","208,900","41.1%","58.9%","","238,000","29,100","25.9%","74.1%","208,900","30.3%","69.7%","","208,900","6.8%","30.1%","7.2%","0.8%","53.9%","1.3%","","2,730,078","87.9%","12.1%","4.6%","7.8%","3.1%","1.3%","0.3%","2.1%","1.0%","0.8%","0.2%","","2,913,314","6.0%","0.3%","0.7%","0.4%","1.5%","10.3%","2.1%","0.3%","23.2%","0.2%","0.2%","10.6%","2.3%","0.1%","1.0%","1.3%","0.1%","0.8%","1.0%","1.7%","0.1%","0.9%","1.9%","0.5%","0.1%","0.9%","0.1%","","1,138,329","92.9%","85.2%"
"Kentucky","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,748,732","830,268","300,337","115,719","41,721","324,915","27,844","234,361","69,860","477,830","88,968","275,329","139,129","530,374","533,678","2.48","3.06","","4,335,006","1,748,732","831,151","114,820","1,200,348","294,205","145,750","","1,770,359","582,229","885,080","30,097","56,206","216,747","1,867,171","484,772","891,712","39,264","186,247","265,176","","47,407","15,603","28","46","13","88","18","","103,441","51,762","","6,879","9,288","7,729","27,866","51,762","32,235","36,421","","1,025,269","63,759","51,113","436,936","219,823","253,638","","3,048,442","154,759","235,894","1,012,643","619,035","260,188","453,040","312,883","2,657,789","765,923","","3,451,409","250,036","","4,384,896","785,987","999,366","58,833","2,654,016","439,607","731,514","287,547","","4,421,512","3,792,437","617,185","347,431","269,754","169,697","100,057","11,890","","4,467,673","4,271,055","4,236,439","3,049,316","1,187,123","34,616","196,618","","196,618","83,406","113,212","","231,234","34,616","7,854","26,762","196,618","77,330","119,288","","196,618","23,604","71,233","19,722","1,548","75,600","4,911","","4,194,543","3,941,316","253,227","103,349","119,751","49,552","71,074","25,052","38,700","17,980","23,702","10,765","","4,467,673","615,108","17,354","3,869","4,861","37,729","439,863","66,076","11,840","551,705","7,447","6,413","481,894","88,081","2,257","15,833","42,559","5,197","11,662","57,437","81,603","2,097","38,745","12,859","10,850","5,134","26,122","6,653","","1,748,732","1,576,667","1,454,017"
"    Percent","","1,748,732","47.5%","17.2%","6.6%","2.4%","18.6%","1.6%","13.4%","4.0%","27.3%","5.1%","15.7%","8.0%","30.3%","30.5%","(X)","(X)","","4,335,006","40.3%","19.2%","2.6%","27.7%","6.8%","3.4%","","1,770,359","32.9%","50.0%","1.7%","3.2%","12.2%","1,867,171","26.0%","47.8%","2.1%","10.0%","14.2%","","47,407","32.9%","(X)","(X)","(X)","(X)","(X)","","103,441","50.0%","","6.7%","9.0%","7.5%","26.9%","51,762","62.3%","70.4%","","1,025,269","6.2%","5.0%","42.6%","21.4%","24.7%","","3,048,442","5.1%","7.7%","33.2%","20.3%","8.5%","14.9%","10.3%","87.2%","25.1%","","3,451,409","7.2%","","4,384,896","17.9%","999,366","5.9%","2,654,016","16.6%","731,514","39.3%","","4,421,512","85.8%","14.0%","7.9%","6.1%","3.8%","2.3%","0.3%","","4,467,673","95.6%","94.8%","68.3%","26.6%","0.8%","4.4%","","196,618","42.4%","57.6%","","231,234","34,616","22.7%","77.3%","196,618","39.3%","60.7%","","196,618","12.0%","36.2%","10.0%","0.8%","38.5%","2.5%","","4,194,543","94.0%","6.0%","2.5%","2.9%","1.2%","1.7%","0.6%","0.9%","0.4%","0.6%","0.3%","","4,467,673","13.8%","0.4%","0.1%","0.1%","0.8%","9.8%","1.5%","0.3%","12.3%","0.2%","0.1%","10.8%","2.0%","0.1%","0.4%","1.0%","0.1%","0.3%","1.3%","1.8%","0.0%","0.9%","0.3%","0.2%","0.1%","0.6%","0.1%","","1,748,732","90.2%","83.1%"
"Louisiana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,741,076","737,222","263,834","112,946","39,419","324,726","21,846","237,083","67,955","566,182","132,975","289,575","136,652","532,158","527,823","2.60","3.27","","4,519,937","1,741,076","737,910","112,225","1,403,399","383,439","141,888","","1,802,230","705,808","801,395","39,654","56,666","198,707","1,938,343","644,542","800,821","46,153","190,959","255,868","","57,992","28,364","42","53","12","99","19","","108,938","54,574","","8,443","9,367","8,509","28,255","54,574","35,002","34,804","","1,149,360","80,394","62,180","492,794","242,881","271,111","","3,140,201","138,644","302,200","1,066,026","646,746","202,310","503,947","280,328","2,699,357","784,275","","3,543,061","229,938","","4,539,690","719,820","1,083,736","65,008","2,733,214","375,922","722,740","278,890","","4,595,111","4,018,892","558,981","339,338","219,643","152,003","67,640","17,238","","4,648,794","4,452,219","4,415,417","3,607,397","808,020","36,802","196,575","","196,575","81,975","114,600","","233,377","36,802","10,899","25,903","196,575","69,705","126,870","","196,575","16,160","62,759","5,859","495","108,793","2,509","","4,355,817","4,017,549","338,268","128,430","169,454","79,739","103,312","19,750","49,259","23,742","16,243","5,199","","4,648,794","391,872","22,317","3,820","2,217","16,225","213,455","444,664","128,988","288,829","6,040","6,524","282,788","195,621","3,623","11,822","20,540","4,279","6,345","37,027","43,985","1,751","45,340","12,853","1,945","1,585","14,959","9,021","","1,741,076","1,556,201","1,403,268"
"    Percent","","1,741,076","42.3%","15.2%","6.5%","2.3%","18.7%","1.3%","13.6%","3.9%","32.5%","7.6%","16.6%","7.8%","30.6%","30.3%","(X)","(X)","","4,519,937","38.5%","16.3%","2.5%","31.0%","8.5%","3.1%","","1,802,230","39.2%","44.5%","2.2%","3.1%","11.0%","1,938,343","33.3%","41.3%","2.4%","9.9%","13.2%","","57,992","48.9%","(X)","(X)","(X)","(X)","(X)","","108,938","50.1%","","7.8%","8.6%","7.8%","25.9%","54,574","64.1%","63.8%","","1,149,360","7.0%","5.4%","42.9%","21.1%","23.6%","","3,140,201","4.4%","9.6%","33.9%","20.6%","6.4%","16.0%","8.9%","86.0%","25.0%","","3,543,061","6.5%","","4,539,690","15.9%","1,083,736","6.0%","2,733,214","13.8%","722,740","38.6%","","4,595,111","87.5%","12.2%","7.4%","4.8%","3.3%","1.5%","0.4%","","4,648,794","95.8%","95.0%","77.6%","17.4%","0.8%","4.2%","","196,575","41.7%","58.3%","","233,377","36,802","29.6%","70.4%","196,575","35.5%","64.5%","","196,575","8.2%","31.9%","3.0%","0.3%","55.3%","1.3%","","4,355,817","92.2%","7.8%","2.9%","3.9%","1.8%","2.4%","0.5%","1.1%","0.5%","0.4%","0.1%","","4,648,794","8.4%","0.5%","0.1%","0.0%","0.3%","4.6%","9.6%","2.8%","6.2%","0.1%","0.1%","6.1%","4.2%","0.1%","0.3%","0.4%","0.1%","0.1%","0.8%","0.9%","0.0%","1.0%","0.3%","0.0%","0.0%","0.3%","0.2%","","1,741,076","89.4%","80.6%"
"Maine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","573,618","268,258","82,161","51,906","14,910","104,500","6,414","79,611","27,093","148,954","20,958","99,328","55,494","137,081","203,194","2.28","2.84","","1,307,006","573,618","269,677","50,494","309,073","51,268","52,876","","554,012","177,602","280,812","4,545","16,302","74,751","589,643","156,153","284,210","5,749","57,846","85,685","","14,130","3,682","23","49","0","83","33","","15,877","5,224","","1,089","744","671","2,720","5,224","3,116","3,977","","275,036","16,400","12,779","109,585","60,658","75,614","","991,152","20,783","46,531","311,108","184,723","99,008","205,722","123,277","923,838","328,999","","1,095,508","97,439","","1,327,623","215,590","245,675","14,967","804,364","108,204","277,584","92,419","","1,331,656","1,162,558","164,234","91,772","72,462","36,333","36,129","4,864","","1,344,212","1,291,800","1,277,278","828,176","449,102","14,522","52,412","","52,412","31,039","21,373","","66,934","14,522","2,048","12,474","52,412","15,121","37,291","","52,412","11,319","14,617","9,294","998","5,880","10,304","","1,281,399","1,205,281","76,118","18,627","11,567","2,767","44,593","7,727","9,620","3,989","10,338","4,144","","1,344,212","80,084","3,213","2,298","6,095","12,947","230,520","173,624","104,953","101,487","7,478","2,688","217,609","72,986","3,712","12,774","30,935","8,519","6,204","18,636","54,116","2,171","14,674","21,022","2,761","2,539","12,363","2,537","","573,618","528,336","486,989"
"    Percent","","573,618","46.8%","14.3%","9.0%","2.6%","18.2%","1.1%","13.9%","4.7%","26.0%","3.7%","17.3%","9.7%","23.9%","35.4%","(X)","(X)","","1,307,006","43.9%","20.6%","3.9%","23.6%","3.9%","4.0%","","554,012","32.1%","50.7%","0.8%","2.9%","13.5%","589,643","26.5%","48.2%","1.0%","9.8%","14.5%","","14,130","26.1%","(X)","(X)","(X)","(X)","(X)","","15,877","32.9%","","6.9%","4.7%","4.2%","17.1%","5,224","59.6%","76.1%","","275,036","6.0%","4.6%","39.8%","22.1%","27.5%","","991,152","2.1%","4.7%","31.4%","18.6%","10.0%","20.8%","12.4%","93.2%","33.2%","","1,095,508","8.9%","","1,327,623","16.2%","245,675","6.1%","804,364","13.5%","277,584","33.3%","","1,331,656","87.3%","12.3%","6.9%","5.4%","2.7%","2.7%","0.4%","","1,344,212","96.1%","95.0%","61.6%","33.4%","1.1%","3.9%","","52,412","59.2%","40.8%","","66,934","14,522","14.1%","85.9%","52,412","28.9%","71.1%","","52,412","21.6%","27.9%","17.7%","1.9%","11.2%","19.7%","","1,281,399","94.1%","5.9%","1.5%","0.9%","0.2%","3.5%","0.6%","0.8%","0.3%","0.8%","0.3%","","1,344,212","6.0%","0.2%","0.2%","0.5%","1.0%","17.1%","12.9%","7.8%","7.5%","0.6%","0.2%","16.2%","5.4%","0.3%","1.0%","2.3%","0.6%","0.5%","1.4%","4.0%","0.2%","1.1%","1.6%","0.2%","0.2%","0.9%","0.2%","","573,618","92.1%","84.9%"
"Maryland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,226,767","1,051,319","418,663","135,821","44,906","368,075","25,127","255,813","74,897","671,552","119,752","371,456","175,247","688,650","679,443","2.65","3.28","","5,905,181","2,226,767","1,050,951","136,269","1,787,623","493,780","209,791","","2,362,338","906,518","1,162,416","36,198","60,087","197,119","2,574,854","866,051","1,145,796","50,411","216,584","296,012","","73,824","23,797","28","52","9","81","37","","143,672","41,914","","6,202","8,292","7,129","20,291","41,914","25,704","26,706","","1,509,619","100,085","67,143","600,653","305,148","436,590","","4,183,858","168,321","233,831","1,030,636","753,547","287,293","911,781","798,449","3,781,706","1,710,230","","4,679,872","350,423","","5,945,846","663,651","1,330,377","55,244","3,678,356","324,073","937,113","284,334","","5,979,602","5,224,363","711,154","384,905","326,249","184,483","141,766","44,085","","6,045,680","5,116,249","5,020,722","2,864,269","2,156,453","95,527","929,431","","929,431","481,965","447,466","","1,024,958","95,527","23,400","72,127","929,431","262,756","666,675","","929,431","78,004","300,247","171,572","3,397","367,967","8,244","","5,687,334","4,582,977","1,104,357","415,534","492,491","222,944","259,848","75,680","208,442","83,404","143,576","33,506","","6,045,680","280,418","36,281","18,910","8,842","37,993","425,590","85,375","15,708","696,475","30,492","19,314","572,153","290,442","16,906","28,955","173,149","12,422","59,018","41,256","80,281","11,916","248,180","30,688","9,960","26,305","37,905","89,499","","2,226,767","2,099,142","1,984,208"
