"GEO_ID","NAME","B19081_001E","B19081_001EA","B19081_001M","B19081_001MA","B19081_002E","B19081_002M","B19081_002MA","B19081_002EA","B19081_003E","B19081_003EA","B19081_003M","B19081_003MA","B19081_004E","B19081_004M","B19081_004MA","B19081_004EA","B19081_005E","B19081_005M","B19081_005MA","B19081_005EA","B19081_006E","B19081_006EA","B19081_006M","B19081_006MA",
"Geography","Geographic Area Name","Estimate!!Quintile Means:!!Lowest Quintile","Annotation of Estimate!!Quintile Means:!!Lowest Quintile","Margin of Error!!Quintile Means:!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means:!!Lowest Quintile","Estimate!!Quintile Means:!!Second Quintile","Margin of Error!!Quintile Means:!!Second Quintile","Annotation of Margin of Error!!Quintile Means:!!Second Quintile","Annotation of Estimate!!Quintile Means:!!Second Quintile","Estimate!!Quintile Means:!!Third Quintile","Annotation of Estimate!!Quintile Means:!!Third Quintile","Margin of Error!!Quintile Means:!!Third Quintile","Annotation of Margin of Error!!Quintile Means:!!Third Quintile","Estimate!!Quintile Means:!!Fourth Quintile","Margin of Error!!Quintile Means:!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means:!!Fourth Quintile","Annotation of Estimate!!Quintile Means:!!Fourth Quintile","Estimate!!Quintile Means:!!Highest Quintile","Margin of Error!!Quintile Means:!!Highest Quintile","Annotation of Margin of Error!!Quintile Means:!!Highest Quintile","Annotation of Estimate!!Quintile Means:!!Highest Quintile","Estimate!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent",
"0500000US25005","Bristol County, Massachusetts","13054","null","1080","null","37923","2033","null","null","70191","null","2943","null","113425","3654","null","null","223025","10507","null","null","360360","null","32892","null",
"0500000US25009","Essex County, Massachusetts","17433","null","1198","null","49118","2229","null","null","84330","null","2516","null","133729","3935","null","null","293902","11052","null","null","503837","null","31965","null",
"0500000US25011","Franklin County, Massachusetts","15308","null","1587","null","37438","4356","null","null","60007","null","3870","null","91770","5838","null","null","188252","20930","null","null","317041","null","67183","null",
"0500000US25013","Hampden County, Massachusetts","11872","null","893","null","32645","1757","null","null","59913","null","2270","null","97686","3551","null","null","205618","11169","null","null","354275","null","36291","null",
"0500000US25015","Hampshire County, Massachusetts","16745","null","2483","null","44951","3813","null","null","74684","null","4659","null","113197","5841","null","null","218950","18122","null","null","351393","null","55538","null",
"0500000US25017","Middlesex County, Massachusetts","22093","null","1050","null","63705","1953","null","null","108002","null","2194","null","166250","2755","null","null","353586","9551","null","null","600159","null","27263","null",
"0500000US25021","Norfolk County, Massachusetts","21063","null","2036","null","63035","3322","null","null","107869","null","3158","null","161538","4261","null","null","366141","16103","null","null","662482","null","46771","null",
"0500000US25023","Plymouth County, Massachusetts","19449","null","1569","null","55087","2738","null","null","90389","null","2802","null","137289","4235","null","null","300094","31141","null","null","543832","null","111718","null",
"0500000US25025","Suffolk County, Massachusetts","10255","null","840","null","40043","2327","null","null","79075","null","3238","null","135630","4345","null","null","315303","14319","null","null","581768","null","44215","null",
"0500000US25027","Worcester County, Massachusetts","16796","null","1133","null","45618","2030","null","null","78778","null","2550","null","122386","3184","null","null","244600","7465","null","null","397527","null","23078","null",
"0500000US26005","Allegan County, Michigan","17153","null","2311","null","40858","3783","null","null","66080","null","4066","null","94245","5207","null","null","172846","15554","null","null","286313","null","54002","null",
"0500000US26017","Bay County, Michigan","13444","null","2136","null","32739","2467","null","null","50013","null","3516","null","79434","5702","null","null","160484","10760","null","null","252068","null","28417","null",
"0500000US26021","Berrien County, Michigan","12743","null","1681","null","31866","2027","null","null","51431","null","2853","null","86695","5253","null","null","199521","23083","null","null","372537","null","81490","null",
"0500000US26025","Calhoun County, Michigan","14052","null","1384","null","31652","2024","null","null","49890","null","3384","null","79729","4262","null","null","167047","16121","null","null","282433","null","50860","null",
"0500000US26037","Clinton County, Michigan","17922","null","2290","null","43764","3529","null","null","70188","null","5412","null","113027","6474","null","null","205102","15164","null","null","312000","null","46975","null",
"0500000US26045","Eaton County, Michigan","20238","null","2230","null","44929","2803","null","null","65874","null","2991","null","97319","4717","null","null","187864","16397","null","null","310597","null","48031","null",
"0500000US26049","Genesee County, Michigan","10904","null","1036","null","30926","1473","null","null","50665","null","1853","null","78272","2538","null","null","166258","10168","null","null","287065","null","34400","null",
"0500000US26055","Grand Traverse County, Michigan","19937","null","2310","null","41953","3185","null","null","64938","null","4297","null","94296","4716","null","null","225189","42238","null","null","439918","null","148162","null",
"0500000US26065","Ingham County, Michigan","11948","null","1306","null","32334","1810","null","null","54567","null","2590","null","86979","2758","null","null","182674","9663","null","null","304756","null","29868","null",
"0500000US26073","Isabella County, Michigan","8075","null","2052","null","25094","2320","null","null","44848","null","3523","null","72838","4235","null","null","159492","18820","null","null","275953","null","58389","null",
"0500000US26075","Jackson County, Michigan","11885","null","1601","null","33216","2360","null","null","55309","null","3632","null","84950","3743","null","null","178179","23535","null","null","317415","null","78582","null",
"0500000US26077","Kalamazoo County, Michigan","12890","null","1624","null","35530","1831","null","null","57017","null","2460","null","89379","2830","null","null","201049","11038","null","null","347102","null","34932","null",
"0500000US26081","Kent County, Michigan","17237","null","1183","null","41701","1525","null","null","66513","null","1933","null","98774","2218","null","null","214912","12405","null","null","398162","null","39790","null",
"0500000US26087","Lapeer County, Michigan","16196","null","2684","null","42617","3111","null","null","67393","null","4052","null","98496","4835","null","null","184134","15982","null","null","286125","null","54560","null",
"0500000US26091","Lenawee County, Michigan","14991","null","2558","null","35464","2775","null","null","53589","null","3287","null","81073","5669","null","null","162100","20684","null","null","257237","null","64605","null",
"0500000US26093","Livingston County, Michigan","24731","null","2185","null","55613","2834","null","null","86601","null","3749","null","125083","4732","null","null","252850","21148","null","null","440504","null","67584","null",
"0500000US26099","Macomb County, Michigan","16927","null","911","null","40185","1229","null","null","64908","null","1627","null","97025","2179","null","null","183511","6130","null","null","292068","null","19831","null",
"0500000US26103","Marquette County, Michigan","15785","null","2615","null","37167","2911","null","null","56051","null","4367","null","78858","4757","null","null","153791","15908","null","null","257195","null","45857","null",
"0500000US26111","Midland County, Michigan","16196","null","3023","null","42259","4107","null","null","68865","null","4180","null","101362","5854","null","null","228183","29312","null","null","412099","null","94182","null",
"0500000US26115","Monroe County, Michigan","15404","null","1900","null","37699","3223","null","null","63616","null","4140","null","100226","5750","null","null","195065","20348","null","null","328456","null","65419","null",
"0500000US26121","Muskegon County, Michigan","13445","null","1324","null","30797","2517","null","null","50133","null","2930","null","76083","3888","null","null","162997","17075","null","null","305080","null","59774","null",
"0500000US26125","Oakland County, Michigan","19047","null","986","null","49421","1184","null","null","81399","null","1391","null","126080","2062","null","null","282672","8909","null","null","503622","null","26786","null",
"0500000US26139","Ottawa County, Michigan","20406","null","1888","null","45902","2445","null","null","69973","null","2780","null","102935","3765","null","null","204939","14319","null","null","350462","null","45172","null",
"0500000US26145","Saginaw County, Michigan","12684","null","1212","null","30293","1861","null","null","47839","null","2690","null","75920","3754","null","null","185495","24012","null","null","363055","null","85112","null",
"0500000US26147","St. Clair County, Michigan","15499","null","1583","null","36783","2318","null","null","60602","null","3593","null","93848","4004","null","null","176460","9629","null","null","274553","null","29334","null",
"0500000US26155","Shiawassee County, Michigan","14792","null","2016","null","35779","2998","null","null","56548","null","4273","null","86158","4694","null","null","159147","13823","null","null","256040","null","41660","null",
"0500000US26159","Van Buren County, Michigan","15509","null","2611","null","34823","3085","null","null","59780","null","5008","null","85349","4052","null","null","155214","13171","null","null","245532","null","35698","null",
"0500000US26161","Washtenaw County, Michigan","15857","null","1366","null","47050","2181","null","null","77270","null","2794","null","121243","3768","null","null","277008","15431","null","null","494884","null","50154","null",
"0500000US26163","Wayne County, Michigan","9768","null","485","null","29036","767","null","null","50639","null","932","null","81184","1447","null","null","181696","5676","null","null","315734","null","17371","null",
