"GEO_ID","NAME","B19081_001E","B19081_001M","B19081_001MA","B19081_001EA","B19081_002E","B19081_002M","B19081_002MA","B19081_002EA","B19081_003E","B19081_003M","B19081_003MA","B19081_003EA","B19081_004E","B19081_004M","B19081_004MA","B19081_004EA","B19081_005E","B19081_005M","B19081_005MA","B19081_005EA","B19081_006E","B19081_006M","B19081_006MA","B19081_006EA",
"Geography","Geographic Area Name","Estimate!!Quintile Means:!!Lowest Quintile","Margin of Error!!Quintile Means:!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means:!!Lowest Quintile","Annotation of Estimate!!Quintile Means:!!Lowest Quintile","Estimate!!Quintile Means:!!Second Quintile","Margin of Error!!Quintile Means:!!Second Quintile","Annotation of Margin of Error!!Quintile Means:!!Second Quintile","Annotation of Estimate!!Quintile Means:!!Second Quintile","Estimate!!Quintile Means:!!Third Quintile","Margin of Error!!Quintile Means:!!Third Quintile","Annotation of Margin of Error!!Quintile Means:!!Third Quintile","Annotation of Estimate!!Quintile Means:!!Third Quintile","Estimate!!Quintile Means:!!Fourth Quintile","Margin of Error!!Quintile Means:!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means:!!Fourth Quintile","Annotation of Estimate!!Quintile Means:!!Fourth Quintile","Estimate!!Quintile Means:!!Highest Quintile","Margin of Error!!Quintile Means:!!Highest Quintile","Annotation of Margin of Error!!Quintile Means:!!Highest Quintile","Annotation of Estimate!!Quintile Means:!!Highest Quintile","Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent",
"0500000US53057","Skagit County, Washington","16980","2445","null","null","48105","4083","null","null","80305","4263","null","null","122634","6150","null","null","232525","17045","null","null","360314","43552","null","null",
"0500000US53061","Snohomish County, Washington","23221","2059","null","null","65876","2226","null","null","102525","3187","null","null","152983","3748","null","null","317592","19502","null","null","545961","67762","null","null",
"0500000US53063","Spokane County, Washington","16516","1253","null","null","42871","2075","null","null","70053","2673","null","null","109053","2830","null","null","243698","17065","null","null","441068","60072","null","null",
"0500000US53067","Thurston County, Washington","21018","3247","null","null","56842","3239","null","null","89384","3344","null","null","126008","4250","null","null","242553","16969","null","null","405016","56266","null","null",
"0500000US53073","Whatcom County, Washington","15816","2301","null","null","46938","3766","null","null","79322","4544","null","null","118428","5567","null","null","276602","32642","null","null","536803","108769","null","null",
"0500000US53077","Yakima County, Washington","14264","1748","null","null","39145","2768","null","null","64963","4508","null","null","98241","4469","null","null","189480","14588","null","null","304810","39059","null","null",
"0500000US54003","Berkeley County, West Virginia","18781","2407","null","null","44835","4111","null","null","70523","4657","null","null","107703","7669","null","null","210873","29004","null","null","352449","97739","null","null",
"0500000US54011","Cabell County, West Virginia","10143","1738","null","null","28438","3288","null","null","52454","5074","null","null","85176","5115","null","null","179441","24699","null","null","332454","79003","null","null",
"0500000US54033","Harrison County, West Virginia","14087","2564","null","null","36131","3535","null","null","60056","4863","null","null","99829","8110","null","null","245998","41067","null","null","483491","140187","null","null",
"0500000US54039","Kanawha County, West Virginia","10700","1588","null","null","31419","3353","null","null","55632","4226","null","null","89367","4505","null","null","217695","28893","null","null","429388","94775","null","null",
"0500000US54061","Monongalia County, West Virginia","9250","2277","null","null","30188","3145","null","null","57522","6227","null","null","98529","8528","null","null","206216","17693","null","null","318647","28127","null","null",
"0500000US54081","Raleigh County, West Virginia","8470","3043","null","null","27809","4953","null","null","50375","5463","null","null","77204","8929","null","null","190055","37188","null","null","370087","123305","null","null",
"0500000US54107","Wood County, West Virginia","12843","2265","null","null","32345","3277","null","null","57774","5906","null","null","90119","6874","null","null","176485","17512","null","null","281047","47192","null","null",
"0500000US55009","Brown County, Wisconsin","17695","2103","null","null","45282","2315","null","null","70743","3072","null","null","106082","4063","null","null","223983","13220","null","null","392648","42763","null","null",
"0500000US55017","Chippewa County, Wisconsin","21409","2864","null","null","49804","4753","null","null","75208","5133","null","null","105274","5137","null","null","191056","26822","null","null","306195","87957","null","null",
"0500000US55025","Dane County, Wisconsin","18932","1285","null","null","51511","2137","null","null","86022","2043","null","null","132123","3147","null","null","294856","18602","null","null","539578","58443","null","null",
"0500000US55027","Dodge County, Wisconsin","17243","2313","null","null","43000","3171","null","null","68857","4900","null","null","102592","5035","null","null","178773","13143","null","null","270070","37048","null","null",
"0500000US55035","Eau Claire County, Wisconsin","18764","2584","null","null","44442","3082","null","null","69521","5055","null","null","108002","5892","null","null","222855","25071","null","null","388754","87092","null","null",
"0500000US55039","Fond du Lac County, Wisconsin","17309","2877","null","null","43108","4419","null","null","70358","4787","null","null","103614","5172","null","null","203084","18690","null","null","349366","55217","null","null",
"0500000US55055","Jefferson County, Wisconsin","21223","2868","null","null","51284","3867","null","null","78717","4478","null","null","115737","6114","null","null","195144","13197","null","null","295468","37772","null","null",
"0500000US55059","Kenosha County, Wisconsin","18922","2228","null","null","44990","2854","null","null","74544","4180","null","null","111860","6699","null","null","221146","22441","null","null","379647","77073","null","null",
"0500000US55063","La Crosse County, Wisconsin","16762","2509","null","null","42736","2957","null","null","68479","4315","null","null","101653","5020","null","null","200133","24078","null","null","349392","81239","null","null",
"0500000US55071","Manitowoc County, Wisconsin","15750","2431","null","null","40437","3678","null","null","62609","3923","null","null","92389","5135","null","null","177513","12037","null","null","282126","36757","null","null",
"0500000US55073","Marathon County, Wisconsin","18036","2444","null","null","45575","2769","null","null","70860","3427","null","null","104799","4473","null","null","226579","25848","null","null","420625","84788","null","null",
"0500000US55079","Milwaukee County, Wisconsin","12278","758","null","null","35170","1079","null","null","58453","1671","null","null","93099","2387","null","null","207893","8107","null","null","364333","27291","null","null",
"0500000US55087","Outagamie County, Wisconsin","22186","2114","null","null","51955","2534","null","null","78436","2806","null","null","111977","3736","null","null","230893","20260","null","null","415871","68852","null","null",
"0500000US55089","Ozaukee County, Wisconsin","19546","3112","null","null","52801","6408","null","null","91760","7779","null","null","138623","8101","null","null","350112","35604","null","null","664974","99347","null","null",
"0500000US55097","Portage County, Wisconsin","21303","2058","null","null","42614","4126","null","null","69980","5820","null","null","104912","5834","null","null","188718","17117","null","null","309421","50051","null","null",
"0500000US55101","Racine County, Wisconsin","17781","2366","null","null","46361","3237","null","null","71823","3576","null","null","110242","5557","null","null","209662","20474","null","null","360028","68988","null","null",
"0500000US55105","Rock County, Wisconsin","19584","2035","null","null","44258","2815","null","null","67886","3336","null","null","96192","4630","null","null","188837","15435","null","null","291250","43563","null","null",
"0500000US55109","St. Croix County, Wisconsin","22825","3064","null","null","59110","4561","null","null","95414","6156","null","null","140360","7932","null","null","248035","16228","null","null","370381","35547","null","null",
"0500000US55111","Sauk County, Wisconsin","19016","2263","null","null","44666","3146","null","null","70257","4825","null","null","104013","4900","null","null","191770","15581","null","null","301379","46767","null","null",
"0500000US55117","Sheboygan County, Wisconsin","17058","3242","null","null","45252","3529","null","null","64516","3623","null","null","97223","6202","null","null","194724","16012","null","null","324755","42846","null","null",
"0500000US55127","Walworth County, Wisconsin","19769","2467","null","null","47930","3812","null","null","75259","4556","null","null","115111","6199","null","null","262865","25492","null","null","477147","87731","null","null",
"0500000US55131","Washington County, Wisconsin","20540","3053","null","null","52366","4979","null","null","87302","5286","null","null","124615","5490","null","null","242033","18002","null","null","395205","37573","null","null",
"0500000US55133","Waukesha County, Wisconsin","24338","1777","null","null","62319","2140","null","null","99426","2827","null","null","146218","3722","null","null","317748","14316","null","null","555268","38912","null","null",
"0500000US55139","Winnebago County, Wisconsin","17977","1893","null","null","44086","2175","null","null","69055","3095","null","null","101583","3715","null","null","220723","21714","null","null","412453","77212","null","null",
