"Label (Grouping)","HOUSEHOLDS BY TYPE","HOUSEHOLDS BY TYPE!!Total households","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Married-couple family","HOUSEHOLDS BY TYPE!!Total households!!Married-couple family!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no wife present, family","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no wife present, family!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no husband present, family","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no husband present, family!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households","HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone","HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Average household size","HOUSEHOLDS BY TYPE!!Total households!!Average family size","RELATIONSHIP","RELATIONSHIP!!Population in households","RELATIONSHIP!!Population in households!!Householder","RELATIONSHIP!!Population in households!!Spouse","RELATIONSHIP!!Population in households!!Child","RELATIONSHIP!!Population in households!!Other relatives","RELATIONSHIP!!Population in households!!Nonrelatives","RELATIONSHIP!!Population in households!!Nonrelatives!!Unmarried partner","MARITAL STATUS","MARITAL STATUS!!Males 15 years and over","MARITAL STATUS!!Males 15 years and over!!Never married","MARITAL STATUS!!Males 15 years and over!!Now married, except separated","MARITAL STATUS!!Males 15 years and over!!Separated","MARITAL STATUS!!Males 15 years and over!!Widowed","MARITAL STATUS!!Males 15 years and over!!Divorced","MARITAL STATUS!!Females 15 years and over","MARITAL STATUS!!Females 15 years and over!!Never married","MARITAL STATUS!!Females 15 years and over!!Now married, except separated","MARITAL STATUS!!Females 15 years and over!!Separated","MARITAL STATUS!!Females 15 years and over!!Widowed","MARITAL STATUS!!Females 15 years and over!!Divorced","FERTILITY","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old","GRANDPARENTS","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are female","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are married","SCHOOL ENROLLMENT","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school","EDUCATIONAL ATTAINMENT","EDUCATIONAL ATTAINMENT!!Population 25 years and over","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","VETERAN STATUS","VETERAN STATUS!!Civilian population 18 years and over","VETERAN STATUS!!Civilian population 18 years and over!!Civilian veterans","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability","RESIDENCE 1 YEAR AGO","RESIDENCE 1 YEAR AGO!!Population 1 year and over","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Same house","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Same county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county!!Same state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county!!Different state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Abroad","PLACE OF BIRTH","PLACE OF BIRTH!!Total population","PLACE OF BIRTH!!Total population!!Native","PLACE OF BIRTH!!Total population!!Native!!Born in United States","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!State of residence","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!Different state","PLACE OF BIRTH!!Total population!!Native!!Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","PLACE OF BIRTH!!Total population!!Foreign born","U.S. CITIZENSHIP STATUS","U.S. CITIZENSHIP STATUS!!Foreign-born population","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Naturalized U.S. citizen","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Not a U.S. citizen","YEAR OF ENTRY","YEAR OF ENTRY!!Population born outside the United States","YEAR OF ENTRY!!Population born outside the United States!!Native","YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered 2010 or later","YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered before 2010","YEAR OF ENTRY!!Population born outside the United States!!Foreign born","YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered 2010 or later","YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered before 2010","WORLD REGION OF BIRTH OF FOREIGN BORN","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Europe","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Asia","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Africa","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Oceania","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Latin America","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Northern America","LANGUAGE SPOKEN AT HOME","LANGUAGE SPOKEN AT HOME!!Population 5 years and over","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!English only","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages!!Speak English less than ""very well""","ANCESTRY","ANCESTRY!!Total population","ANCESTRY!!Total population!!American","ANCESTRY!!Total population!!Arab","ANCESTRY!!Total population!!Czech","ANCESTRY!!Total population!!Danish","ANCESTRY!!Total population!!Dutch","ANCESTRY!!Total population!!English","ANCESTRY!!Total population!!French (except Basque)","ANCESTRY!!Total population!!French Canadian","ANCESTRY!!Total population!!German","ANCESTRY!!Total population!!Greek","ANCESTRY!!Total population!!Hungarian","ANCESTRY!!Total population!!Irish","ANCESTRY!!Total population!!Italian","ANCESTRY!!Total population!!Lithuanian","ANCESTRY!!Total population!!Norwegian","ANCESTRY!!Total population!!Polish","ANCESTRY!!Total population!!Portuguese","ANCESTRY!!Total population!!Russian","ANCESTRY!!Total population!!Scotch-Irish","ANCESTRY!!Total population!!Scottish","ANCESTRY!!Total population!!Slovak","ANCESTRY!!Total population!!Subsaharan African","ANCESTRY!!Total population!!Swedish","ANCESTRY!!Total population!!Swiss","ANCESTRY!!Total population!!Ukrainian","ANCESTRY!!Total population!!Welsh","ANCESTRY!!Total population!!West Indian (excluding Hispanic origin groups)","COMPUTERS AND INTERNET USE","COMPUTERS AND INTERNET USE!!Total households","COMPUTERS AND INTERNET USE!!Total households!!With a computer","COMPUTERS AND INTERNET USE!!Total households!!With a broadband Internet subscription"
"    Estimate","","531,212","341,752","124,135","274,309","88,224","22,189","11,299","45,254","24,612","189,460","146,470","60,736","137,064","169,235","2.47","3.03","","1,313,916","531,212","274,876","352,796","64,418","90,614","42,067","","564,372","194,346","290,689","5,552","14,423","59,362","583,422","157,767","291,718","7,320","51,175","75,442","","13,925","4,975","29","46","4","84","27","","21,308","6,823","","1,030","1,382","1,876","2,535","6,823","4,213","4,738","","303,448","18,907","12,692","118,250","66,380","87,219","","970,748","23,689","42,821","269,202","178,227","99,230","217,282","140,297","904,238","357,579","","1,096,924","93,957","","1,339,549","174,791","257,914","11,724","844,700","90,754","236,935","72,313","","1,344,750","1,170,412","168,303","85,531","82,772","34,405","48,367","6,035","","1,356,458","1,273,456","1,253,973","552,045","701,928","19,483","83,002","","83,002","51,020","31,982","","102,485","19,483","3,937","15,546","83,002","21,124","61,878","","83,002","20,527","31,362","6,168","478","16,358","8,109","","1,293,601","1,193,312","100,289","32,719","31,092","11,104","43,734","11,196","19,356","8,184","6,107","2,235","","1,356,458","55,225","6,101","2,628","4,574","10,929","214,255","161,446","124,262","106,045","19,399","5,325","262,588","141,814","9,443","11,360","57,158","17,554","12,008","19,987","53,303","1,057","9,628","23,122","2,323","4,662","10,043","4,306","","531,212","498,147","473,223"
"    Percent","","531,212","64.3%","23.4%","51.6%","16.6%","4.2%","2.1%","8.5%","4.6%","35.7%","27.6%","11.4%","25.8%","31.9%","(X)","(X)","","1,313,916","40.4%","20.9%","26.9%","4.9%","6.9%","3.2%","","564,372","34.4%","51.5%","1.0%","2.6%","10.5%","583,422","27.0%","50.0%","1.3%","8.8%","12.9%","","13,925","35.7%","(X)","(X)","(X)","(X)","(X)","","21,308","32.0%","","4.8%","6.5%","8.8%","11.9%","6,823","61.7%","69.4%","","303,448","6.2%","4.2%","39.0%","21.9%","28.7%","","970,748","2.4%","4.4%","27.7%","18.4%","10.2%","22.4%","14.5%","93.1%","36.8%","","1,096,924","8.6%","","1,339,549","13.0%","257,914","4.5%","844,700","10.7%","236,935","30.5%","","1,344,750","87.0%","12.5%","6.4%","6.2%","2.6%","3.6%","0.4%","","1,356,458","93.9%","92.4%","40.7%","51.7%","1.4%","6.1%","","83,002","61.5%","38.5%","","102,485","19,483","20.2%","79.8%","83,002","25.4%","74.6%","","83,002","24.7%","37.8%","7.4%","0.6%","19.7%","9.8%","","1,293,601","92.2%","7.8%","2.5%","2.4%","0.9%","3.4%","0.9%","1.5%","0.6%","0.5%","0.2%","","1,356,458","4.1%","0.4%","0.2%","0.3%","0.8%","15.8%","11.9%","9.2%","7.8%","1.4%","0.4%","19.4%","10.5%","0.7%","0.8%","4.2%","1.3%","0.9%","1.5%","3.9%","0.1%","0.7%","1.7%","0.2%","0.3%","0.7%","0.3%","","531,212","93.8%","89.1%"
"New Jersey","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","3,249,567","2,231,636","933,310","1,663,794","683,287","158,451","63,183","409,391","186,840","1,017,931","845,110","360,379","1,026,075","1,023,902","2.69","3.27","","8,726,407","3,249,567","1,660,003","2,774,426","633,723","408,688","190,519","","3,529,975","1,312,592","1,838,885","55,617","84,164","238,717","3,769,854","1,189,438","1,787,168","79,350","334,911","378,987","","105,146","30,496","27","51","10","80","37","","177,995","40,124","","8,283","7,886","7,342","16,613","40,124","27,944","24,202","","2,194,158","162,326","106,061","880,205","462,909","582,657","","6,189,243","290,326","317,170","1,629,398","1,018,104","409,253","1,535,321","989,671","5,581,747","2,524,992","","6,946,512","308,012","","8,803,988","901,446","1,948,034","64,063","5,455,182","417,347","1,400,772","420,036","","8,815,804","7,870,909","882,466","485,970","396,496","236,650","159,846","62,429","","8,908,520","6,875,228","6,657,679","4,617,376","2,040,303","217,549","2,033,292","","2,033,292","1,193,732","839,560","","2,250,841","217,549","46,047","171,502","2,033,292","456,156","1,577,136","","2,033,292","284,433","658,539","118,841","2,872","951,287","17,320","","8,390,826","5,735,066","2,655,760","1,009,207","1,394,122","590,969","697,820","225,584","410,718","149,869","153,100","42,785","","8,908,520","269,523","104,009","19,482","14,755","84,201","405,748","93,589","21,113","865,611","62,258","90,367","1,171,008","1,333,417","30,160","37,875","470,944","70,587","160,630","33,887","86,598","32,766","119,540","42,147","13,416","68,102","32,409","174,878","","3,249,567","3,022,880","2,859,120"
"    Percent","","3,249,567","68.7%","28.7%","51.2%","21.0%","4.9%","1.9%","12.6%","5.7%","31.3%","26.0%","11.1%","31.6%","31.5%","(X)","(X)","","8,726,407","37.2%","19.0%","31.8%","7.3%","4.7%","2.2%","","3,529,975","37.2%","52.1%","1.6%","2.4%","6.8%","3,769,854","31.6%","47.4%","2.1%","8.9%","10.1%","","105,146","29.0%","(X)","(X)","(X)","(X)","(X)","","177,995","22.5%","","4.7%","4.4%","4.1%","9.3%","40,124","69.6%","60.3%","","2,194,158","7.4%","4.8%","40.1%","21.1%","26.6%","","6,189,243","4.7%","5.1%","26.3%","16.4%","6.6%","24.8%","16.0%","90.2%","40.8%","","6,946,512","4.4%","","8,803,988","10.2%","1,948,034","3.3%","5,455,182","7.7%","1,400,772","30.0%","","8,815,804","89.3%","10.0%","5.5%","4.5%","2.7%","1.8%","0.7%","","8,908,520","77.2%","74.7%","51.8%","22.9%","2.4%","22.8%","","2,033,292","58.7%","41.3%","","2,250,841","217,549","21.2%","78.8%","2,033,292","22.4%","77.6%","","2,033,292","14.0%","32.4%","5.8%","0.1%","46.8%","0.9%","","8,390,826","68.3%","31.7%","12.0%","16.6%","7.0%","8.3%","2.7%","4.9%","1.8%","1.8%","0.5%","","8,908,520","3.0%","1.2%","0.2%","0.2%","0.9%","4.6%","1.1%","0.2%","9.7%","0.7%","1.0%","13.1%","15.0%","0.3%","0.4%","5.3%","0.8%","1.8%","0.4%","1.0%","0.4%","1.3%","0.5%","0.2%","0.8%","0.4%","2.0%","","3,249,567","93.0%","88.0%"
"New Mexico","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","794,093","495,378","191,502","344,252","115,210","45,118","21,966","106,008","54,326","298,715","246,670","97,771","223,733","258,878","2.58","3.28","","2,052,505","794,093","344,081","611,811","173,307","129,213","58,584","","835,640","320,968","381,211","13,241","23,491","96,729","862,421","271,901","374,969","15,417","74,270","125,864","","23,984","12,374","44","51","16","84","30","","51,352","26,125","","2,901","4,735","3,057","15,432","26,125","16,861","17,225","","521,738","28,346","23,857","224,792","111,834","132,909","","1,416,481","84,348","122,340","370,023","334,577","113,481","221,735","169,977","1,209,793","391,712","","1,605,886","146,147","","2,060,718","326,580","479,165","22,179","1,218,312","159,258","363,241","145,143","","2,072,546","1,797,834","264,167","156,297","107,870","47,802","60,068","10,545","","2,095,428","1,896,906","1,874,273","1,155,051","719,222","22,633","198,522","","198,522","81,684","116,838","","221,155","22,633","3,592","19,041","198,522","35,905","162,617","","198,522","12,246","27,004","4,734","767","151,368","2,403","","1,976,934","1,303,370","673,564","190,661","521,774","149,937","20,577","4,123","20,774","8,525","110,439","28,076","","2,095,428","87,903","6,450","4,329","6,368","15,402","130,169","30,681","6,763","144,117","3,721","3,534","110,570","45,657","1,152","15,134","19,371","4,113","8,587","15,722","28,076","1,043","6,995","12,631","3,515","3,355","7,468","1,782","","794,093","698,110","610,703"
"    Percent","","794,093","62.4%","24.1%","43.4%","14.5%","5.7%","2.8%","13.3%","6.8%","37.6%","31.1%","12.3%","28.2%","32.6%","(X)","(X)","","2,052,505","38.7%","16.8%","29.8%","8.4%","6.3%","2.9%","","835,640","38.4%","45.6%","1.6%","2.8%","11.6%","862,421","31.5%","43.5%","1.8%","8.6%","14.6%","","23,984","51.6%","(X)","(X)","(X)","(X)","(X)","","51,352","50.9%","","5.6%","9.2%","6.0%","30.1%","26,125","64.5%","65.9%","","521,738","5.4%","4.6%","43.1%","21.4%","25.5%","","1,416,481","6.0%","8.6%","26.1%","23.6%","8.0%","15.7%","12.0%","85.4%","27.7%","","1,605,886","9.1%","","2,060,718","15.8%","479,165","4.6%","1,218,312","13.1%","363,241","40.0%","","2,072,546","86.7%","12.7%","7.5%","5.2%","2.3%","2.9%","0.5%","","2,095,428","90.5%","89.4%","55.1%","34.3%","1.1%","9.5%","","198,522","41.1%","58.9%","","221,155","22,633","15.9%","84.1%","198,522","18.1%","81.9%","","198,522","6.2%","13.6%","2.4%","0.4%","76.2%","1.2%","","1,976,934","65.9%","34.1%","9.6%","26.4%","7.6%","1.0%","0.2%","1.1%","0.4%","5.6%","1.4%","","2,095,428","4.2%","0.3%","0.2%","0.3%","0.7%","6.2%","1.5%","0.3%","6.9%","0.2%","0.2%","5.3%","2.2%","0.1%","0.7%","0.9%","0.2%","0.4%","0.8%","1.3%","0.0%","0.3%","0.6%","0.2%","0.2%","0.4%","0.1%","","794,093","87.9%","76.9%"
"New York","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","7,367,015","4,632,936","1,868,562","3,243,513","1,258,831","360,765","136,943","1,028,658","472,788","2,734,079","2,205,142","891,304","2,110,522","2,313,151","2.57","3.24","","18,969,261","7,367,015","3,239,299","5,618,890","1,514,594","1,229,463","465,480","","7,765,207","3,148,762","3,715,084","140,544","196,487","564,330","8,403,444","2,979,280","3,587,470","230,069","749,199","857,426","","216,046","60,103","21","46","7","65","38","","405,414","114,178","","19,784","23,820","18,676","51,898","114,178","78,543","71,472","","4,672,225","299,920","218,498","1,782,271","958,107","1,413,429","","13,672,343","827,890","929,474","3,546,789","2,083,151","1,193,573","2,846,770","2,244,696","11,914,979","5,091,466","","15,455,196","678,833","","19,302,636","2,201,457","4,055,749","157,393","12,130,043","1,061,050","3,116,844","983,014","","19,329,704","17,327,068","1,868,952","1,123,506","745,446","490,999","254,447","133,684","","19,542,209","15,095,044","14,592,373","12,249,177","2,343,196","502,671","4,447,165","","4,447,165","2,596,988","1,850,177","","4,949,836","502,671","103,079","399,592","4,447,165","985,458","3,461,707","","4,447,165","698,833","1,309,309","226,101","15,330","2,138,990","58,602","","18,402,367","12,756,975","5,645,392","2,430,000","2,750,087","1,188,676","1,605,562","610,692","946,337","529,466","343,406","101,166","","19,542,209","976,376","176,410","45,844","34,890","199,968","942,574","373,098","115,473","1,736,585","149,154","141,621","2,114,466","2,277,264","44,490","83,833","861,111","51,337","352,038","68,392","193,600","29,312","297,113","109,228","30,007","139,887","79,027","743,887","","7,367,015","6,705,817","6,280,593"
"    Percent","","7,367,015","62.9%","25.4%","44.0%","17.1%","4.9%","1.9%","14.0%","6.4%","37.1%","29.9%","12.1%","28.6%","31.4%","(X)","(X)","","18,969,261","38.8%","17.1%","29.6%","8.0%","6.5%","2.5%","","7,765,207","40.5%","47.8%","1.8%","2.5%","7.3%","8,403,444","35.5%","42.7%","2.7%","8.9%","10.2%","","216,046","27.8%","(X)","(X)","(X)","(X)","(X)","","405,414","28.2%","","4.9%","5.9%","4.6%","12.8%","114,178","68.8%","62.6%","","4,672,225","6.4%","4.7%","38.1%","20.5%","30.3%","","13,672,343","6.1%","6.8%","25.9%","15.2%","8.7%","20.8%","16.4%","87.1%","37.2%","","15,455,196","4.4%","","19,302,636","11.4%","4,055,749","3.9%","12,130,043","8.7%","3,116,844","31.5%","","19,329,704","89.6%","9.7%","5.8%","3.9%","2.5%","1.3%","0.7%","","19,542,209","77.2%","74.7%","62.7%","12.0%","2.6%","22.8%","","4,447,165","58.4%","41.6%","","4,949,836","502,671","20.5%","79.5%","4,447,165","22.2%","77.8%","","4,447,165","15.7%","29.4%","5.1%","0.3%","48.1%","1.3%","","18,402,367","69.3%","30.7%","13.2%","14.9%","6.5%","8.7%","3.3%","5.1%","2.9%","1.9%","0.5%","","19,542,209","5.0%","0.9%","0.2%","0.2%","1.0%","4.8%","1.9%","0.6%","8.9%","0.8%","0.7%","10.8%","11.7%","0.2%","0.4%","4.4%","0.3%","1.8%","0.3%","1.0%","0.1%","1.5%","0.6%","0.2%","0.7%","0.4%","3.8%","","7,367,015","91.0%","85.3%"
"North Carolina","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","4,011,462","2,622,295","1,065,985","1,920,236","707,580","178,987","83,192","523,072","275,213","1,389,167","1,141,663","436,730","1,208,890","1,184,288","2.52","3.10","","10,108,186","4,011,462","1,919,986","2,910,700","683,781","582,257","243,832","","4,077,709","1,424,337","2,066,799","91,866","112,856","381,851","4,408,146","1,296,838","2,037,636","127,259","413,691","532,722","","119,280","41,716","30","48","12","84","26","","223,877","91,669","","13,666","18,593","16,268","43,142","91,669","57,293","63,316","","2,520,040","144,483","127,541","1,026,283","539,327","682,406","","7,102,144","305,097","529,783","1,802,360","1,497,087","701,016","1,454,678","812,123","6,267,264","2,266,801","","7,996,355","667,035","","10,183,721","1,351,169","2,293,730","104,014","6,240,946","680,863","1,649,045","566,292","","10,274,540","8,723,401","1,497,565","784,750","712,815","394,134","318,681","53,574","","10,383,620","9,559,443","9,421,788","5,795,138","3,626,650","137,655","824,177","","824,177","322,458","501,719","","961,832","137,655","29,719","107,936","824,177","214,558","609,619","","824,177","84,782","234,510","57,793","4,711","423,690","18,691","","9,786,428","8,608,193","1,178,235","436,633","761,108","304,865","185,228","47,911","175,285","66,834","56,614","17,023","","10,383,620","1,080,443","42,942","17,554","16,743","85,737","887,014","157,174","37,153","952,856","27,270","33,280","806,626","324,485","8,985","45,457","153,116","16,826","42,252","240,363","235,051","9,494","128,696","54,480","18,504","18,885","56,738","52,848","","4,011,462","3,652,206","3,349,401"
"    Percent","","4,011,462","65.4%","26.6%","47.9%","17.6%","4.5%","2.1%","13.0%","6.9%","34.6%","28.5%","10.9%","30.1%","29.5%","(X)","(X)","","10,108,186","39.7%","19.0%","28.8%","6.8%","5.8%","2.4%","","4,077,709","34.9%","50.7%","2.3%","2.8%","9.4%","4,408,146","29.4%","46.2%","2.9%","9.4%","12.1%","","119,280","35.0%","(X)","(X)","(X)","(X)","(X)","","223,877","40.9%","","6.1%","8.3%","7.3%","19.3%","91,669","62.5%","69.1%","","2,520,040","5.7%","5.1%","40.7%","21.4%","27.1%","","7,102,144","4.3%","7.5%","25.4%","21.1%","9.9%","20.5%","11.4%","88.2%","31.9%","","7,996,355","8.3%","","10,183,721","13.3%","2,293,730","4.5%","6,240,946","10.9%","1,649,045","34.3%","","10,274,540","84.9%","14.6%","7.6%","6.9%","3.8%","3.1%","0.5%","","10,383,620","92.1%","90.7%","55.8%","34.9%","1.3%","7.9%","","824,177","39.1%","60.9%","","961,832","137,655","21.6%","78.4%","824,177","26.0%","74.0%","","824,177","10.3%","28.5%","7.0%","0.6%","51.4%","2.3%","","9,786,428","88.0%","12.0%","4.5%","7.8%","3.1%","1.9%","0.5%","1.8%","0.7%","0.6%","0.2%","","10,383,620","10.4%","0.4%","0.2%","0.2%","0.8%","8.5%","1.5%","0.4%","9.2%","0.3%","0.3%","7.8%","3.1%","0.1%","0.4%","1.5%","0.2%","0.4%","2.3%","2.3%","0.1%","1.2%","0.5%","0.2%","0.2%","0.5%","0.5%","","4,011,462","91.0%","83.5%"
"North Dakota","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
