"GEO_ID","NAME","B19081_001E","B19081_001EA","B19081_001M","B19081_001MA","B19081_002E","B19081_002EA","B19081_002M","B19081_002MA","B19081_003E","B19081_003M","B19081_003MA","B19081_003EA","B19081_004E","B19081_004M","B19081_004MA","B19081_004EA","B19081_005E","B19081_005M","B19081_005MA","B19081_005EA","B19081_006E","B19081_006M","B19081_006MA","B19081_006EA",
"Geography","Geographic Area Name","Estimate!!Quintile Means!!Lowest Quintile","Annotation of Estimate!!Quintile Means!!Lowest Quintile","Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means!!Lowest Quintile","Estimate!!Quintile Means!!Second Quintile","Annotation of Estimate!!Quintile Means!!Second Quintile","Margin of Error!!Quintile Means!!Second Quintile","Annotation of Margin of Error!!Quintile Means!!Second Quintile","Estimate!!Quintile Means!!Third Quintile","Margin of Error!!Quintile Means!!Third Quintile","Annotation of Margin of Error!!Quintile Means!!Third Quintile","Annotation of Estimate!!Quintile Means!!Third Quintile","Estimate!!Quintile Means!!Fourth Quintile","Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Estimate!!Quintile Means!!Fourth Quintile","Estimate!!Quintile Means!!Highest Quintile","Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Estimate!!Quintile Means!!Highest Quintile","Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent",
"0500000US25005","Bristol County, Massachusetts","14305","null","1115","null","38296","null","2033","null","66613","2168","null","null","104908","3330","null","null","217130","13511","null","null","368733","44081","null","null",
"0500000US25009","Essex County, Massachusetts","14724","null","937","null","43231","null","1947","null","77091","2285","null","null","127054","2858","null","null","287004","12785","null","null","515977","40933","null","null",
"0500000US25011","Franklin County, Massachusetts","15297","null","2169","null","37135","null","3820","null","59705","4705","null","null","90464","5002","null","null","196330","24504","null","null","361330","88658","null","null",
"0500000US25013","Hampden County, Massachusetts","10559","null","959","null","29355","null","1498","null","53676","2360","null","null","89363","3374","null","null","187964","8443","null","null","305333","26611","null","null",
"0500000US25015","Hampshire County, Massachusetts","15401","null","2496","null","42598","null","4038","null","76602","5088","null","null","114195","5658","null","null","230415","17393","null","null","393030","55516","null","null",
"0500000US25017","Middlesex County, Massachusetts","19784","null","979","null","58540","null","1823","null","99910","2052","null","null","155005","3080","null","null","337210","7942","null","null","582709","22381","null","null",
"0500000US25021","Norfolk County, Massachusetts","20672","null","1547","null","59564","null","2500","null","100382","3407","null","null","156602","4772","null","null","371220","18202","null","null","692491","52867","null","null",
"0500000US25023","Plymouth County, Massachusetts","17839","null","1443","null","52429","null","2243","null","90530","3169","null","null","137054","3504","null","null","281247","16107","null","null","479437","46660","null","null",
"0500000US25025","Suffolk County, Massachusetts","9515","null","732","null","35443","null","1915","null","70893","2665","null","null","118292","3774","null","null","277257","11636","null","null","507193","39649","null","null",
"0500000US25027","Worcester County, Massachusetts","15213","null","1006","null","42291","null","1452","null","72916","2229","null","null","114656","2790","null","null","232066","6790","null","null","378473","20307","null","null",
"0500000US26005","Allegan County, Michigan","16285","null","1710","null","37193","null","3110","null","61179","3065","null","null","88589","3906","null","null","163406","12335","null","null","250703","41687","null","null",
"0500000US26017","Bay County, Michigan","13674","null","1832","null","32838","null","2668","null","50587","2807","null","null","76328","4199","null","null","158840","18585","null","null","271473","62264","null","null",
"0500000US26021","Berrien County, Michigan","12018","null","1446","null","30370","null","2317","null","51781","3517","null","null","82030","4476","null","null","192447","18645","null","null","358157","60922","null","null",
"0500000US26025","Calhoun County, Michigan","13059","null","1430","null","30203","null","1833","null","47644","2663","null","null","72038","3994","null","null","148865","10903","null","null","241252","28637","null","null",
"0500000US26037","Clinton County, Michigan","18200","null","2478","null","43657","null","3733","null","68320","4107","null","null","96061","4959","null","null","181003","18710","null","null","297305","62915","null","null",
"0500000US26045","Eaton County, Michigan","17446","null","2506","null","43999","null","3220","null","67142","2942","null","null","92122","3936","null","null","192697","23468","null","null","358950","80618","null","null",
"0500000US26049","Genesee County, Michigan","10767","null","959","null","28971","null","1546","null","48278","1962","null","null","77765","2382","null","null","166820","8783","null","null","294463","27594","null","null",
"0500000US26055","Grand Traverse County, Michigan","17669","null","2669","null","42607","null","3807","null","66916","5135","null","null","97509","5105","null","null","201801","29908","null","null","363486","82524","null","null",
"0500000US26065","Ingham County, Michigan","11097","null","1222","null","30507","null","1906","null","52895","1987","null","null","83428","3115","null","null","188348","13463","null","null","335814","43222","null","null",
"0500000US26073","Isabella County, Michigan","9134","null","2016","null","26526","null","2463","null","46485","3205","null","null","71886","3971","null","null","166915","24412","null","null","307224","77772","null","null",
"0500000US26075","Jackson County, Michigan","12382","null","1480","null","29826","null","2418","null","50645","3361","null","null","77352","3958","null","null","163134","19992","null","null","283468","71121","null","null",
"0500000US26077","Kalamazoo County, Michigan","13743","null","1360","null","34758","null","2179","null","55664","2644","null","null","89304","3658","null","null","187600","13039","null","null","326632","37708","null","null",
"0500000US26081","Kent County, Michigan","15769","null","1070","null","38731","null","1354","null","61814","1763","null","null","94119","2216","null","null","216971","15490","null","null","405870","51975","null","null",
"0500000US26087","Lapeer County, Michigan","13903","null","2535","null","39410","null","3448","null","64939","3768","null","null","96134","5089","null","null","196531","33712","null","null","372241","124538","null","null",
"0500000US26091","Lenawee County, Michigan","15576","null","1717","null","35209","null","2720","null","55421","2601","null","null","80783","4416","null","null","164639","16795","null","null","280018","55599","null","null",
"0500000US26093","Livingston County, Michigan","23313","null","1806","null","54738","null","2947","null","83094","2839","null","null","119263","4581","null","null","223084","13190","null","null","349887","38399","null","null",
"0500000US26099","Macomb County, Michigan","15777","null","724","null","38101","null","1079","null","62116","1369","null","null","95089","1877","null","null","183285","5934","null","null","296559","20298","null","null",
"0500000US26103","Marquette County, Michigan","13082","null","2904","null","35504","null","3762","null","54988","3779","null","null","79093","3723","null","null","149708","14827","null","null","252288","42570","null","null",
"0500000US26111","Midland County, Michigan","13645","null","2455","null","33854","null","3440","null","56845","4147","null","null","88749","6815","null","null","214447","30544","null","null","395351","94714","null","null",
"0500000US26115","Monroe County, Michigan","16281","null","1909","null","39638","null","2602","null","62416","2961","null","null","94073","4233","null","null","177261","14269","null","null","275129","47976","null","null",
"0500000US26121","Muskegon County, Michigan","12913","null","1479","null","31803","null","1720","null","49914","2846","null","null","76564","3750","null","null","154398","10193","null","null","250582","30745","null","null",
"0500000US26125","Oakland County, Michigan","17622","null","800","null","46923","null","1265","null","80001","1451","null","null","122938","2239","null","null","270929","8525","null","null","488173","26821","null","null",
"0500000US26139","Ottawa County, Michigan","20878","null","1474","null","46754","null","1995","null","70804","2820","null","null","101161","2977","null","null","192592","11757","null","null","324307","35196","null","null",
"0500000US26145","Saginaw County, Michigan","11593","null","1248","null","29866","null","2343","null","48854","2679","null","null","76517","3181","null","null","177082","17581","null","null","337104","61579","null","null",
"0500000US26147","St. Clair County, Michigan","14224","null","1500","null","35200","null","2376","null","57047","2920","null","null","89175","3767","null","null","176504","11478","null","null","286539","40013","null","null",
"0500000US26155","Shiawassee County, Michigan","16712","null","2181","null","37056","null","2596","null","53873","3139","null","null","78333","4739","null","null","165160","18560","null","null","288863","58105","null","null",
"0500000US26159","Van Buren County, Michigan","13864","null","1708","null","34262","null","3747","null","58107","3528","null","null","84401","5930","null","null","172312","18205","null","null","294655","54242","null","null",
"0500000US26161","Washtenaw County, Michigan","12067","null","1235","null","39961","null","2375","null","72426","3437","null","null","117646","4492","null","null","266344","13126","null","null","471172","39856","null","null",
"0500000US26163","Wayne County, Michigan","8242","null","414","null","26445","null","669","null","46549","827","null","null","76469","1300","null","null","173730","5560","null","null","303942","18156","null","null",
