"GEO_ID","NAME","B19081_001E","B19081_001EA","B19081_001M","B19081_001MA","B19081_002E","B19081_002EA","B19081_002M","B19081_002MA","B19081_003E","B19081_003M","B19081_003MA","B19081_003EA","B19081_004E","B19081_004M","B19081_004MA","B19081_004EA","B19081_005E","B19081_005EA","B19081_005M","B19081_005MA","B19081_006E","B19081_006EA","B19081_006M","B19081_006MA",
"Geography","Geographic Area Name","Estimate!!Quintile Means!!Lowest Quintile","Annotation of Estimate!!Quintile Means!!Lowest Quintile","Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means!!Lowest Quintile","Estimate!!Quintile Means!!Second Quintile","Annotation of Estimate!!Quintile Means!!Second Quintile","Margin of Error!!Quintile Means!!Second Quintile","Annotation of Margin of Error!!Quintile Means!!Second Quintile","Estimate!!Quintile Means!!Third Quintile","Margin of Error!!Quintile Means!!Third Quintile","Annotation of Margin of Error!!Quintile Means!!Third Quintile","Annotation of Estimate!!Quintile Means!!Third Quintile","Estimate!!Quintile Means!!Fourth Quintile","Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Estimate!!Quintile Means!!Fourth Quintile","Estimate!!Quintile Means!!Highest Quintile","Annotation of Estimate!!Quintile Means!!Highest Quintile","Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Margin of Error!!Quintile Means!!Highest Quintile","Estimate!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent",
"0500000US12035","Flagler County, Florida","14059","null","1911","null","30979","null","2868","null","50413","4699","null","null","77649","4721","null","null","140084","null","10341","null","206635","null","26905","null",
"0500000US12053","Hernando County, Florida","12551","null","1433","null","29181","null","1530","null","44763","2341","null","null","66741","3400","null","null","139955","null","15634","null","245356","null","55194","null",
"0500000US12055","Highlands County, Florida","9886","null","1729","null","22586","null","1658","null","36216","3445","null","null","58201","4430","null","null","125264","null","14512","null","218909","null","52647","null",
"0500000US12057","Hillsborough County, Florida","11950","null","552","null","33393","null","935","null","55469","1351","null","null","88528","1896","null","null","206079","null","7879","null","370810","null","23661","null",
"0500000US12061","Indian River County, Florida","14781","null","2168","null","32756","null","2768","null","50500","3888","null","null","81718","6040","null","null","233082","null","35578","null","491468","null","113386","null",
"0500000US12069","Lake County, Florida","13727","null","1292","null","32325","null","1626","null","51905","2856","null","null","77781","3430","null","null","151478","null","9300","null","238660","null","23219","null",
"0500000US12071","Lee County, Florida","13854","null","953","null","35049","null","1061","null","54551","1534","null","null","84016","2453","null","null","202186","null","12282","null","394910","null","40522","null",
"0500000US12073","Leon County, Florida","11174","null","1398","null","30973","null","1959","null","52685","2641","null","null","84390","3351","null","null","196316","null","15872","null","353130","null","52712","null",
"0500000US12081","Manatee County, Florida","14162","null","1168","null","34532","null","1572","null","55436","2195","null","null","86702","3407","null","null","193955","null","14632","null","349823","null","51823","null",
"0500000US12083","Marion County, Florida","12111","null","1160","null","28476","null","1508","null","44084","1808","null","null","65857","2410","null","null","152942","null","14726","null","297606","null","49854","null",
"0500000US12085","Martin County, Florida","12612","null","2093","null","33012","null","2361","null","55981","4773","null","null","98946","7984","null","null","288166","null","58088","null","597919","null","201475","null",
"0500000US12086","Miami-Dade County, Florida","10183","null","411","null","28532","null","659","null","49871","952","null","null","81237","1520","null","null","198989","null","5852","null","369899","null","18221","null",
"0500000US12087","Monroe County, Florida","14969","null","2950","null","40238","null","3640","null","66242","6768","null","null","103892","7298","null","null","276993","null","39354","null","529436","null","112110","null",
"0500000US12089","Nassau County, Florida","19085","null","2926","null","46284","null","5115","null","72517","6535","null","null","106300","8637","null","null","214873","null","26476","null","372567","null","77818","null",
"0500000US12091","Okaloosa County, Florida","16271","null","1626","null","38449","null","2751","null","63429","3746","null","null","94553","3673","null","null","191874","null","17701","null","337110","null","59294","null",
"0500000US12095","Orange County, Florida","12141","null","681","null","33365","null","1099","null","54320","1276","null","null","86952","2452","null","null","212549","null","10403","null","396440","null","32410","null",
"0500000US12097","Osceola County, Florida","13209","null","1606","null","31901","null","2118","null","49748","2807","null","null","76260","4007","null","null","145483","null","11087","null","242338","null","35150","null",
"0500000US12099","Palm Beach County, Florida","13918","null","556","null","36265","null","909","null","60253","1368","null","null","96522","1761","null","null","258769","null","10825","null","519534","null","34642","null",
"0500000US12101","Pasco County, Florida","12555","null","832","null","31279","null","1358","null","51383","1547","null","null","79339","2600","null","null","168842","null","10298","null","290081","null","32469","null",
"0500000US12103","Pinellas County, Florida","12597","null","536","null","31214","null","778","null","51717","1224","null","null","82276","1579","null","null","194621","null","8065","null","362882","null","27173","null",
"0500000US12105","Polk County, Florida","11692","null","845","null","30451","null","1378","null","48468","1400","null","null","74122","2237","null","null","159200","null","8750","null","279973","null","32192","null",
"0500000US12107","Putnam County, Florida","7752","null","1557","null","20660","null","2198","null","33595","3078","null","null","50828","4616","null","null","114336","null","10545","null","180513","null","20998","null",
"0500000US12109","St. Johns County, Florida","17850","null","2274","null","45792","null","3990","null","74378","5180","null","null","117604","7414","null","null","257397","null","24076","null","473636","null","72911","null",
"0500000US12111","St. Lucie County, Florida","13420","null","1719","null","32208","null","2010","null","50616","2610","null","null","77546","4287","null","null","153503","null","12626","null","259868","null","41620","null",
"0500000US12113","Santa Rosa County, Florida","18366","null","2447","null","41269","null","3460","null","65355","4501","null","null","93401","5275","null","null","172315","null","14107","null","265476","null","39417","null",
"0500000US12115","Sarasota County, Florida","14875","null","1104","null","36333","null","1522","null","58681","2546","null","null","91961","3762","null","null","232672","null","14568","null","441333","null","41351","null",
"0500000US12117","Seminole County, Florida","12796","null","1730","null","38830","null","2028","null","64732","2732","null","null","100193","3326","null","null","218841","null","13340","null","391649","null","40986","null",
"0500000US12119","Sumter County, Florida","14413","null","1880","null","33280","null","2596","null","53151","5100","null","null","79302","5838","null","null","164178","null","22670","null","271825","null","69646","null",
