"GEO_ID","NAME","B19081_001E","B19081_001M","B19081_001MA","B19081_001EA","B19081_002E","B19081_002EA","B19081_002M","B19081_002MA","B19081_003E","B19081_003M","B19081_003MA","B19081_003EA","B19081_004E","B19081_004M","B19081_004MA","B19081_004EA","B19081_005E","B19081_005M","B19081_005MA","B19081_005EA","B19081_006E","B19081_006M","B19081_006MA","B19081_006EA",
"Geography","Geographic Area Name","Estimate!!Quintile Means!!Lowest Quintile","Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Estimate!!Quintile Means!!Lowest Quintile","Estimate!!Quintile Means!!Second Quintile","Annotation of Estimate!!Quintile Means!!Second Quintile","Margin of Error!!Quintile Means!!Second Quintile","Annotation of Margin of Error!!Quintile Means!!Second Quintile","Estimate!!Quintile Means!!Third Quintile","Margin of Error!!Quintile Means!!Third Quintile","Annotation of Margin of Error!!Quintile Means!!Third Quintile","Annotation of Estimate!!Quintile Means!!Third Quintile","Estimate!!Quintile Means!!Fourth Quintile","Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Estimate!!Quintile Means!!Fourth Quintile","Estimate!!Quintile Means!!Highest Quintile","Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Estimate!!Quintile Means!!Highest Quintile","Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent",
"0500000US12055","Highlands County, Florida","8852","1782","null","null","22171","null","1831","null","34226","2004","null","null","53814","3900","null","null","122954","23065","null","null","240565","85878","null","null",
"0500000US12057","Hillsborough County, Florida","10978","573","null","null","29260","null","810","null","49564","1139","null","null","79270","1728","null","null","179480","6371","null","null","311227","17140","null","null",
"0500000US12061","Indian River County, Florida","12442","1660","null","null","27168","null","1851","null","43190","2845","null","null","69346","4702","null","null","180673","20599","null","null","353386","56690","null","null",
"0500000US12069","Lake County, Florida","11951","1139","null","null","28467","null","1382","null","44413","2087","null","null","67213","2839","null","null","133149","8859","null","null","224012","27656","null","null",
"0500000US12071","Lee County, Florida","11489","732","null","null","28554","null","1069","null","46397","1296","null","null","73402","2021","null","null","174942","10104","null","null","326640","33896","null","null",
"0500000US12073","Leon County, Florida","7360","1027","null","null","26585","null","1904","null","46820","2109","null","null","76653","3291","null","null","166388","9879","null","null","275923","28466","null","null",
"0500000US12081","Manatee County, Florida","11943","1037","null","null","29602","null","1711","null","48975","2067","null","null","77430","3607","null","null","176381","15201","null","null","323739","46124","null","null",
"0500000US12083","Marion County, Florida","9659","958","null","null","23209","null","1168","null","38206","1633","null","null","59841","2903","null","null","124281","8694","null","null","204891","30205","null","null",
"0500000US12085","Martin County, Florida","12349","1903","null","null","29169","null","2411","null","50473","4668","null","null","86713","5965","null","null","219400","20232","null","null","424398","66810","null","null",
"0500000US12086","Miami-Dade County, Florida","8829","297","null","null","23832","null","564","null","42198","800","null","null","69961","1192","null","null","176876","5045","null","null","335992","16347","null","null",
"0500000US12087","Monroe County, Florida","9627","2347","null","null","28011","null","3329","null","50604","5307","null","null","83108","7697","null","null","237323","54524","null","null","479547","182348","null","null",
"0500000US12089","Nassau County, Florida","14211","2972","null","null","33979","null","4519","null","55558","5620","null","null","86212","6992","null","null","157654","15548","null","null","240805","42838","null","null",
"0500000US12091","Okaloosa County, Florida","12958","1809","null","null","34084","null","2898","null","55592","3470","null","null","82727","4746","null","null","169821","12402","null","null","288922","38019","null","null",
"0500000US12095","Orange County, Florida","11295","748","null","null","28891","null","1011","null","47030","1328","null","null","72504","2079","null","null","163638","7057","null","null","284284","20374","null","null",
"0500000US12097","Osceola County, Florida","9486","1598","null","null","26312","null","2187","null","41640","2679","null","null","62854","3527","null","null","129182","12351","null","null","221061","37638","null","null",
"0500000US12099","Palm Beach County, Florida","12193","500","null","null","31350","null","757","null","51966","1100","null","null","83562","1721","null","null","224240","8735","null","null","452606","30419","null","null",
"0500000US12101","Pasco County, Florida","11060","849","null","null","27238","null","1046","null","45175","1520","null","null","69590","2131","null","null","141636","6306","null","null","228182","18043","null","null",
"0500000US12103","Pinellas County, Florida","10447","638","null","null","26672","null","852","null","43959","998","null","null","69959","1901","null","null","161442","5894","null","null","288464","18995","null","null",
"0500000US12105","Polk County, Florida","11011","649","null","null","26404","null","998","null","43166","1385","null","null","65357","1918","null","null","131593","6767","null","null","222596","21571","null","null",
"0500000US12107","Putnam County, Florida","6454","1304","null","null","17451","null","3107","null","32768","4386","null","null","53824","5140","null","null","114724","20228","null","null","196110","61785","null","null",
"0500000US12109","St. Johns County, Florida","14516","1612","null","null","36783","null","3179","null","64916","4996","null","null","103096","7010","null","null","247387","21980","null","null","457177","62211","null","null",
"0500000US12111","St. Lucie County, Florida","8624","1155","null","null","25340","null","1849","null","42756","2613","null","null","67643","5037","null","null","156814","21002","null","null","299698","73352","null","null",
"0500000US12113","Santa Rosa County, Florida","12115","2651","null","null","33837","null","3914","null","55611","3692","null","null","80306","5643","null","null","150874","12371","null","null","237631","36520","null","null",
"0500000US12115","Sarasota County, Florida","12837","990","null","null","30024","null","1398","null","48642","1893","null","null","74377","2470","null","null","179374","10780","null","null","339653","37537","null","null",
"0500000US12117","Seminole County, Florida","13164","1364","null","null","34043","null","1528","null","55649","2652","null","null","85604","3364","null","null","170328","10975","null","null","279590","34141","null","null",
"0500000US12119","Sumter County, Florida","14160","2218","null","null","34021","null","3268","null","52172","4413","null","null","77845","7407","null","null","149646","24024","null","null","253046","68037","null","null",
"0500000US12127","Volusia County, Florida","10485","841","null","null","25697","null","941","null","41019","1248","null","null","62138","1942","null","null","140748","10175","null","null","257486","34761","null","null",
