"GEO_ID","NAME","B19081_001E","B19081_001EA","B19081_001M","B19081_001MA","B19081_002E","B19081_002EA","B19081_002M","B19081_002MA","B19081_003E","B19081_003EA","B19081_003M","B19081_003MA","B19081_004E","B19081_004EA","B19081_004M","B19081_004MA","B19081_005E","B19081_005EA","B19081_005M","B19081_005MA","B19081_006E","B19081_006M","B19081_006MA","B19081_006EA",
"Geography","Geographic Area Name","Estimate!!Quintile Means:!!Lowest Quintile","Annotation of Estimate!!Quintile Means:!!Lowest Quintile","Margin of Error!!Quintile Means:!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means:!!Lowest Quintile","Estimate!!Quintile Means:!!Second Quintile","Annotation of Estimate!!Quintile Means:!!Second Quintile","Margin of Error!!Quintile Means:!!Second Quintile","Annotation of Margin of Error!!Quintile Means:!!Second Quintile","Estimate!!Quintile Means:!!Third Quintile","Annotation of Estimate!!Quintile Means:!!Third Quintile","Margin of Error!!Quintile Means:!!Third Quintile","Annotation of Margin of Error!!Quintile Means:!!Third Quintile","Estimate!!Quintile Means:!!Fourth Quintile","Annotation of Estimate!!Quintile Means:!!Fourth Quintile","Margin of Error!!Quintile Means:!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means:!!Fourth Quintile","Estimate!!Quintile Means:!!Highest Quintile","Annotation of Estimate!!Quintile Means:!!Highest Quintile","Margin of Error!!Quintile Means:!!Highest Quintile","Annotation of Margin of Error!!Quintile Means:!!Highest Quintile","Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent",
"0500000US12031","Duval County, Florida","12810","null","1157","null","37004","null","1549","null","60504","null","1913","null","95153","null","2452","null","211550","null","10648","null","390697","35397","null","null",
"0500000US12033","Escambia County, Florida","11553","null","1414","null","33158","null","2083","null","54786","null","2775","null","86297","null","3588","null","183537","null","12648","null","307629","38190","null","null",
"0500000US12035","Flagler County, Florida","16683","null","2742","null","39921","null","3847","null","63941","null","5619","null","95592","null","6256","null","189228","null","16663","null","290116","33839","null","null",
"0500000US12053","Hernando County, Florida","15015","null","1481","null","37175","null","2727","null","57728","null","3221","null","84191","null","4561","null","182294","null","23257","null","337179","82753","null","null",
"0500000US12055","Highlands County, Florida","12158","null","1584","null","30056","null","3079","null","48753","null","4298","null","72586","null","5166","null","139667","null","17937","null","227950","66456","null","null",
"0500000US12057","Hillsborough County, Florida","13386","null","787","null","39861","null","1268","null","67128","null","1602","null","105521","null","2064","null","240190","null","12686","null","433135","43932","null","null",
"0500000US12061","Indian River County, Florida","15268","null","2719","null","38169","null","3463","null","59720","null","3700","null","94383","null","5730","null","212570","null","21111","null","371551","70906","null","null",
"0500000US12069","Lake County, Florida","16067","null","1794","null","39743","null","2723","null","64557","null","3031","null","92550","null","3915","null","185246","null","13205","null","297862","39082","null","null",
"0500000US12071","Lee County, Florida","14525","null","1055","null","39306","null","1934","null","66159","null","2213","null","99409","null","3070","null","245741","null","16736","null","484841","52249","null","null",
"0500000US12073","Leon County, Florida","12572","null","1597","null","34579","null","2487","null","58689","null","3164","null","93797","null","4194","null","206733","null","12642","null","354128","34727","null","null",
"0500000US12081","Manatee County, Florida","17127","null","1520","null","41268","null","2371","null","68220","null","3446","null","105681","null","4686","null","227741","null","14636","null","395009","50077","null","null",
"0500000US12083","Marion County, Florida","13567","null","1647","null","34764","null","2167","null","55244","null","3314","null","83075","null","4050","null","173805","null","12423","null","292635","39222","null","null",
"0500000US12085","Martin County, Florida","15072","null","2543","null","37251","null","2961","null","64866","null","4894","null","107144","null","7336","null","304483","null","39822","null","630934","117700","null","null",
"0500000US12086","Miami-Dade County, Florida","11786","null","562","null","34100","null","902","null","59225","null","1024","null","95063","null","1778","null","243069","null","7948","null","468099","25537","null","null",
"0500000US12087","Monroe County, Florida","15619","null","2801","null","43556","null","4118","null","70856","null","6980","null","116862","null","9081","null","330193","null","57996","null","720239","197540","null","null",
"0500000US12089","Nassau County, Florida","15103","null","4808","null","52377","null","7216","null","75575","null","5977","null","110439","null","11319","null","248975","null","58970","null","440566","184795","null","null",
"0500000US12091","Okaloosa County, Florida","18833","null","2094","null","44435","null","3057","null","70696","null","4836","null","109237","null","5996","null","220557","null","18372","null","372800","58379","null","null",
"0500000US12095","Orange County, Florida","13556","null","1157","null","38642","null","1642","null","65617","null","1970","null","104249","null","2720","null","241054","null","13227","null","431800","42968","null","null",
"0500000US12097","Osceola County, Florida","15482","null","1670","null","37659","null","2921","null","60352","null","3172","null","86133","null","4546","null","181727","null","17007","null","308694","46081","null","null",
"0500000US12099","Palm Beach County, Florida","14638","null","806","null","41639","null","1202","null","70768","null","1840","null","113945","null","2393","null","300565","null","11518","null","595655","35268","null","null",
"0500000US12101","Pasco County, Florida","13553","null","1132","null","36546","null","1665","null","60010","null","2332","null","94705","null","3384","null","210072","null","16761","null","371708","57202","null","null",
"0500000US12103","Pinellas County, Florida","13289","null","1006","null","37395","null","1410","null","62489","null","1694","null","98151","null","2235","null","238168","null","11672","null","447597","39348","null","null",
"0500000US12105","Polk County, Florida","12847","null","1063","null","34593","null","1389","null","56727","null","1869","null","85883","null","2791","null","181753","null","12535","null","318190","39720","null","null",
"0500000US12107","Putnam County, Florida","7055","null","2434","null","20707","null","3622","null","34244","null","3796","null","58273","null","6923","null","124241","null","13212","null","191178","30665","null","null",
"0500000US12109","St. Johns County, Florida","26323","null","3181","null","58738","null","3921","null","93683","null","6201","null","148788","null","7996","null","317986","null","31345","null","531470","94331","null","null",
"0500000US12111","St. Lucie County, Florida","16863","null","2099","null","39477","null","3240","null","62437","null","3583","null","90463","null","4559","null","182662","null","25209","null","326449","87250","null","null",
"0500000US12113","Santa Rosa County, Florida","24748","null","2730","null","55256","null","4120","null","81753","null","4413","null","114359","null","5597","null","232059","null","27414","null","402668","88194","null","null",
"0500000US12115","Sarasota County, Florida","17078","null","1241","null","44316","null","2415","null","72175","null","2964","null","110207","null","4328","null","278823","null","21796","null","549304","73002","null","null",
