"Label (Grouping)","HOUSEHOLDS BY TYPE","HOUSEHOLDS BY TYPE!!Total households","HOUSEHOLDS BY TYPE!!Total households!!Married-couple household","HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household","HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Average household size","HOUSEHOLDS BY TYPE!!Total households!!Average family size","RELATIONSHIP","RELATIONSHIP!!Population in households","RELATIONSHIP!!Population in households!!Householder","RELATIONSHIP!!Population in households!!Spouse","RELATIONSHIP!!Population in households!!Unmarried partner","RELATIONSHIP!!Population in households!!Child","RELATIONSHIP!!Population in households!!Other relatives","RELATIONSHIP!!Population in households!!Other nonrelatives","MARITAL STATUS","MARITAL STATUS!!Males 15 years and over","MARITAL STATUS!!Males 15 years and over!!Never married","MARITAL STATUS!!Males 15 years and over!!Now married, except separated","MARITAL STATUS!!Males 15 years and over!!Separated","MARITAL STATUS!!Males 15 years and over!!Widowed","MARITAL STATUS!!Males 15 years and over!!Divorced","MARITAL STATUS!!Females 15 years and over","MARITAL STATUS!!Females 15 years and over!!Never married","MARITAL STATUS!!Females 15 years and over!!Now married, except separated","MARITAL STATUS!!Females 15 years and over!!Separated","MARITAL STATUS!!Females 15 years and over!!Widowed","MARITAL STATUS!!Females 15 years and over!!Divorced","FERTILITY","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old","GRANDPARENTS","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are female","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are married","SCHOOL ENROLLMENT","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school","EDUCATIONAL ATTAINMENT","EDUCATIONAL ATTAINMENT!!Population 25 years and over","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","VETERAN STATUS","VETERAN STATUS!!Civilian population 18 years and over","VETERAN STATUS!!Civilian population 18 years and over!!Civilian veterans","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability","RESIDENCE 1 YEAR AGO","RESIDENCE 1 YEAR AGO!!Population 1 year and over","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Same house","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.!!Same county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.!!Different county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.!!Different county!!Same state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.!!Different county!!Different state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Abroad","PLACE OF BIRTH","PLACE OF BIRTH!!Total population","PLACE OF BIRTH!!Total population!!Native","PLACE OF BIRTH!!Total population!!Native!!Born in United States","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!State of residence","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!Different state","PLACE OF BIRTH!!Total population!!Native!!Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","PLACE OF BIRTH!!Total population!!Foreign born","U.S. CITIZENSHIP STATUS","U.S. CITIZENSHIP STATUS!!Foreign-born population","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Naturalized U.S. citizen","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Not a U.S. citizen","YEAR OF ENTRY","YEAR OF ENTRY!!Population born outside the United States","YEAR OF ENTRY!!Population born outside the United States!!Native","YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered 2010 or later","YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered before 2010","YEAR OF ENTRY!!Population born outside the United States!!Foreign born","YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered 2010 or later","YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered before 2010","WORLD REGION OF BIRTH OF FOREIGN BORN","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Europe","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Asia","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Africa","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Oceania","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Latin America","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Northern America","LANGUAGE SPOKEN AT HOME","LANGUAGE SPOKEN AT HOME!!Population 5 years and over","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!English only","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages!!Speak English less than ""very well""","ANCESTRY","ANCESTRY!!Total population","ANCESTRY!!Total population!!American","ANCESTRY!!Total population!!Arab","ANCESTRY!!Total population!!Czech","ANCESTRY!!Total population!!Danish","ANCESTRY!!Total population!!Dutch","ANCESTRY!!Total population!!English","ANCESTRY!!Total population!!French (except Basque)","ANCESTRY!!Total population!!French Canadian","ANCESTRY!!Total population!!German","ANCESTRY!!Total population!!Greek","ANCESTRY!!Total population!!Hungarian","ANCESTRY!!Total population!!Irish","ANCESTRY!!Total population!!Italian","ANCESTRY!!Total population!!Lithuanian","ANCESTRY!!Total population!!Norwegian","ANCESTRY!!Total population!!Polish","ANCESTRY!!Total population!!Portuguese","ANCESTRY!!Total population!!Russian","ANCESTRY!!Total population!!Scotch-Irish","ANCESTRY!!Total population!!Scottish","ANCESTRY!!Total population!!Slovak","ANCESTRY!!Total population!!Subsaharan African","ANCESTRY!!Total population!!Swedish","ANCESTRY!!Total population!!Swiss","ANCESTRY!!Total population!!Ukrainian","ANCESTRY!!Total population!!Welsh","ANCESTRY!!Total population!!West Indian (excluding Hispanic origin groups)","COMPUTERS AND INTERNET USE","COMPUTERS AND INTERNET USE!!Total households","COMPUTERS AND INTERNET USE!!Total households!!With a computer","COMPUTERS AND INTERNET USE!!Total households!!With a broadband Internet subscription"
"    Percent","","1,141,952","44.3%","16.9%","8.1%","2.8%","21.4%","1.7%","14.4%","4.2%","26.2%","5.3%","13.6%","6.0%","30.4%","30.0%","(X)","(X)","","3,023,387","37.8%","16.7%","3.1%","28.9%","9.1%","4.4%","","1,246,914","37.3%","46.3%","1.6%","2.6%","12.2%","1,235,759","30.0%","45.1%","2.3%","7.7%","14.9%","","36,426","39.1%","(X)","(X)","(X)","(X)","(X)","","78,364","29.0%","","6.1%","6.1%","3.8%","13.1%","22,757","63.6%","66.4%","","701,445","4.5%","5.0%","44.4%","22.6%","23.5%","","2,116,718","5.3%","7.6%","27.8%","24.6%","8.6%","17.0%","9.1%","87.0%","26.1%","","2,354,593","8.6%","","3,022,441","12.5%","693,103","4.0%","1,850,973","10.1%","478,365","33.8%","","3,026,914","83.6%","16.4%","15.9%","10.6%","5.2%","0.9%","4.4%","0.5%","","3,059,238","80.8%","79.0%","27.1%","51.9%","1.8%","19.2%","","586,851","51.9%","48.1%","","641,080","54,229","21.4%","78.6%","586,851","18.9%","81.1%","","586,851","7.3%","31.8%","3.6%","0.7%","54.6%","1.9%","","2,877,809","70.1%","29.9%","11.1%","20.5%","7.9%","2.3%","0.6%","5.9%","2.3%","1.1%","0.4%","","3,059,238","3.4%","0.4%","0.3%","0.6%","0.8%","7.7%","1.8%","0.4%","9.7%","0.4%","0.4%","8.0%","5.1%","0.1%","1.2%","1.7%","0.6%","0.7%","0.5%","1.5%","0.1%","1.4%","1.0%","0.3%","0.2%","0.5%","0.3%","","1,141,952","94.7%","87.3%"
"New Hampshire","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","540,498","281,942","95,517","47,164","12,387","90,307","6,110","66,561","20,964","121,085","18,668","77,733","41,253","146,414","172,977","2.46","2.98","","1,332,094","540,498","280,966","48,179","353,192","64,576","44,683","","575,597","191,923","300,135","6,266","14,901","62,372","585,310","157,410","295,020","7,221","47,799","77,860","","14,048","4,255","25","47","5","80","29","","23,166","6,224","","1,164","1,198","1,400","2,462","6,224","3,826","4,515","","302,247","17,867","13,303","117,702","65,344","88,031","","986,106","20,896","41,913","269,342","175,537","101,383","230,314","146,721","923,297","377,035","","1,109,220","90,997","","1,356,149","171,838","260,216","12,273","853,227","87,355","242,706","72,210","","1,361,045","1,187,011","174,034","168,385","83,584","84,801","32,504","52,297","5,649","","1,372,175","1,289,280","1,271,637","564,199","707,438","17,643","82,895","","82,895","47,589","35,306","","100,538","17,643","3,222","14,421","82,895","24,079","58,816","","82,895","20,311","29,472","6,420","431","18,270","7,991","","1,308,666","1,203,558","105,108","31,406","32,455","10,862","46,555","11,178","18,575","7,051","7,523","2,315","","1,372,175","59,671","9,066","3,021","3,455","11,910","236,513","159,100","114,631","116,909","19,462","4,371","281,316","136,468","6,859","12,356","53,939","19,011","12,197","16,196","54,494","1,270","8,398","23,604","2,523","5,165","9,693","4,990","","540,498","510,443","486,865"
"    Percent","","540,498","52.2%","17.7%","8.7%","2.3%","16.7%","1.1%","12.3%","3.9%","22.4%","3.5%","14.4%","7.6%","27.1%","32.0%","(X)","(X)","","1,332,094","40.6%","21.1%","3.6%","26.5%","4.8%","3.4%","","575,597","33.3%","52.1%","1.1%","2.6%","10.8%","585,310","26.9%","50.4%","1.2%","8.2%","13.3%","","14,048","30.3%","(X)","(X)","(X)","(X)","(X)","","23,166","26.9%","","5.0%","5.2%","6.0%","10.6%","6,224","61.5%","72.5%","","302,247","5.9%","4.4%","38.9%","21.6%","29.1%","","986,106","2.1%","4.3%","27.3%","17.8%","10.3%","23.4%","14.9%","93.6%","38.2%","","1,109,220","8.2%","","1,356,149","12.7%","260,216","4.7%","853,227","10.2%","242,706","29.8%","","1,361,045","87.2%","12.8%","12.4%","6.1%","6.2%","2.4%","3.8%","0.4%","","1,372,175","94.0%","92.7%","41.1%","51.6%","1.3%","6.0%","","82,895","57.4%","42.6%","","100,538","17,643","18.3%","81.7%","82,895","29.0%","71.0%","","82,895","24.5%","35.6%","7.7%","0.5%","22.0%","9.6%","","1,308,666","92.0%","8.0%","2.4%","2.5%","0.8%","3.6%","0.9%","1.4%","0.5%","0.6%","0.2%","","1,372,175","4.3%","0.7%","0.2%","0.3%","0.9%","17.2%","11.6%","8.4%","8.5%","1.4%","0.3%","20.5%","9.9%","0.5%","0.9%","3.9%","1.4%","0.9%","1.2%","4.0%","0.1%","0.6%","1.7%","0.2%","0.4%","0.7%","0.4%","","540,498","94.4%","90.1%"
"New Jersey","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","3,397,156","1,723,295","722,047","202,587","68,350","543,681","33,903","376,440","115,496","927,593","167,644","508,885","271,596","1,089,738","1,069,938","2.66","3.24","","9,050,134","3,397,156","1,719,401","206,402","2,857,761","638,054","231,360","","3,681,105","1,357,349","1,914,419","56,032","91,991","261,314","3,874,623","1,232,458","1,830,413","78,424","336,273","397,055","","106,279","28,279","24","50","6","78","38","","192,408","42,888","","6,324","9,131","8,399","19,034","42,888","28,014","27,950","","2,276,003","158,993","116,983","910,738","484,737","604,552","","6,411,606","295,145","313,732","1,693,560","1,017,727","430,589","1,611,515","1,049,338","5,802,729","2,660,853","","7,182,429","309,642","","9,129,337","946,687","2,035,928","71,383","5,635,790","438,435","1,457,619","436,869","","9,139,062","8,194,858","944,204","880,038","470,577","409,461","245,466","163,995","64,166","","9,234,024","7,118,963","6,885,230","4,777,475","2,107,755","233,733","2,115,061","","2,115,061","1,212,841","902,220","","2,348,794","233,733","53,654","180,079","2,115,061","530,980","1,584,081","","2,115,061","295,896","684,078","128,478","3,368","985,728","17,513","","8,703,648","5,923,901","2,779,747","1,059,690","1,440,046","624,994","742,680","235,611","428,862","156,003","168,159","43,082","","9,234,024","304,143","112,134","21,818","16,211","75,220","443,652","94,208","20,678","866,729","59,775","91,447","1,185,719","1,353,075","30,699","38,908","470,082","79,206","152,621","31,374","84,588","31,238","124,875","46,215","14,201","66,807","30,039","184,776","","3,397,156","3,189,414","3,036,719"
"    Percent","","3,397,156","50.7%","21.3%","6.0%","2.0%","16.0%","1.0%","11.1%","3.4%","27.3%","4.9%","15.0%","8.0%","32.1%","31.5%","(X)","(X)","","9,050,134","37.5%","19.0%","2.3%","31.6%","7.1%","2.6%","","3,681,105","36.9%","52.0%","1.5%","2.5%","7.1%","3,874,623","31.8%","47.2%","2.0%","8.7%","10.2%","","106,279","26.6%","(X)","(X)","(X)","(X)","(X)","","192,408","22.3%","","3.3%","4.7%","4.4%","9.9%","42,888","65.3%","65.2%","","2,276,003","7.0%","5.1%","40.0%","21.3%","26.6%","","6,411,606","4.6%","4.9%","26.4%","15.9%","6.7%","25.1%","16.4%","90.5%","41.5%","","7,182,429","4.3%","","9,129,337","10.4%","2,035,928","3.5%","5,635,790","7.8%","1,457,619","30.0%","","9,139,062","89.7%","10.3%","9.6%","5.1%","4.5%","2.7%","1.8%","0.7%","","9,234,024","77.1%","74.6%","51.7%","22.8%","2.5%","22.9%","","2,115,061","57.3%","42.7%","","2,348,794","233,733","23.0%","77.0%","2,115,061","25.1%","74.9%","","2,115,061","14.0%","32.3%","6.1%","0.2%","46.6%","0.8%","","8,703,648","68.1%","31.9%","12.2%","16.5%","7.2%","8.5%","2.7%","4.9%","1.8%","1.9%","0.5%","","9,234,024","3.3%","1.2%","0.2%","0.2%","0.8%","4.8%","1.0%","0.2%","9.4%","0.6%","1.0%","12.8%","14.7%","0.3%","0.4%","5.1%","0.9%","1.7%","0.3%","0.9%","0.3%","1.4%","0.5%","0.2%","0.7%","0.3%","2.0%","","3,397,156","93.9%","89.4%"
"New Mexico","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","797,596","339,742","116,880","64,185","24,900","161,470","12,318","118,825","37,509","232,199","44,225","132,060","64,732","230,934","263,334","2.59","3.30","","2,068,271","797,596","338,964","65,042","626,442","178,234","61,993","","844,210","331,954","376,480","12,313","24,807","98,656","864,800","278,181","365,895","15,617","75,828","129,279","","25,825","12,338","43","55","22","90","30","","52,263","24,019","","3,393","4,184","3,012","13,430","24,019","14,240","16,718","","524,541","26,908","25,681","222,837","111,352","137,763","","1,426,639","77,358","111,357","371,398","331,937","127,548","225,538","181,503","1,237,924","407,041","","1,612,171","139,347","","2,073,219","332,720","484,542","23,407","1,223,624","169,971","365,053","139,342","","2,087,618","1,823,678","263,940","253,589","144,702","108,887","47,230","61,657","10,351","","2,109,366","1,916,120","1,891,439","1,145,560","745,879","24,681","193,246","","193,246","83,819","109,427","","217,927","24,681","4,822","19,859","193,246","39,932","153,314","","193,246","14,005","27,411","5,330","612","143,531","2,357","","1,988,650","1,332,627","656,023","172,736","510,402","138,379","20,125","3,366","21,657","7,831","103,839","23,160","","2,109,366","85,403","6,722","4,050","5,904","15,321","146,734","31,451","5,307","169,177","4,419","3,683","129,661","47,823","1,537","14,286","20,065","4,438","7,565","15,707","30,581","1,305","8,585","14,572","3,480","2,847","9,983","1,807","","797,596","715,435","638,442"
"    Percent","","797,596","42.6%","14.7%","8.0%","3.1%","20.2%","1.5%","14.9%","4.7%","29.1%","5.5%","16.6%","8.1%","29.0%","33.0%","(X)","(X)","","2,068,271","38.6%","16.4%","3.1%","30.3%","8.6%","3.0%","","844,210","39.3%","44.6%","1.5%","2.9%","11.7%","864,800","32.2%","42.3%","1.8%","8.8%","14.9%","","25,825","47.8%","(X)","(X)","(X)","(X)","(X)","","52,263","46.0%","","6.5%","8.0%","5.8%","25.7%","24,019","59.3%","69.6%","","524,541","5.1%","4.9%","42.5%","21.2%","26.3%","","1,426,639","5.4%","7.8%","26.0%","23.3%","8.9%","15.8%","12.7%","86.8%","28.5%","","1,612,171","8.6%","","2,073,219","16.0%","484,542","4.8%","1,223,624","13.9%","365,053","38.2%","","2,087,618","87.4%","12.6%","12.1%","6.9%","5.2%","2.3%","3.0%","0.5%","","2,109,366","90.8%","89.7%","54.3%","35.4%","1.2%","9.2%","","193,246","43.4%","56.6%","","217,927","24,681","19.5%","80.5%","193,246","20.7%","79.3%","","193,246","7.2%","14.2%","2.8%","0.3%","74.3%","1.2%","","1,988,650","67.0%","33.0%","8.7%","25.7%","7.0%","1.0%","0.2%","1.1%","0.4%","5.2%","1.2%","","2,109,366","4.0%","0.3%","0.2%","0.3%","0.7%","7.0%","1.5%","0.3%","8.0%","0.2%","0.2%","6.1%","2.3%","0.1%","0.7%","1.0%","0.2%","0.4%","0.7%","1.4%","0.1%","0.4%","0.7%","0.2%","0.1%","0.5%","0.1%","","797,596","89.7%","80.0%"
"New York","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","7,530,150","3,293,425","1,287,324","496,889","148,614","1,400,409","76,060","980,696","300,121","2,339,427","396,893","1,283,148","635,818","2,154,604","2,403,542","2.60","3.27","","19,542,206","7,530,150","3,286,942","503,705","5,847,874","1,587,090","786,445","","8,033,317","3,288,642","3,791,638","150,070","201,841","601,126","8,588,578","3,095,262","3,625,085","226,754","746,897","894,580","","224,967","64,319","22","47","7","68","37","","426,242","109,830","","19,528","22,101","18,227","49,974","109,830","74,838","67,712","","4,801,219","296,518","229,497","1,852,145","983,758","1,439,301","","14,081,080","842,371","927,286","3,553,598","2,144,475","1,246,638","2,996,306","2,370,406","12,311,423","5,366,712","","15,872,052","665,257","","19,878,007","2,296,516","4,208,878","170,480","12,432,096","1,108,163","3,237,033","1,017,873","","19,896,340","17,843,521","2,052,819","1,926,270","1,140,163","786,107","514,501","271,606","126,549","","20,114,745","15,590,849","15,079,782","12,673,653","2,406,129","511,067","4,523,896","","4,523,896","2,661,793","1,862,103","","5,034,963","511,067","111,769","399,298","4,523,896","1,035,730","3,488,166","","4,523,845","719,410","1,330,319","210,149","15,905","2,188,856","59,206","","18,960,369","13,177,639","5,782,730","2,485,699","2,801,677","1,200,800","1,675,000","644,503","964,157","537,633","341,896","102,763","","20,114,745","941,042","186,398","42,964","31,997","195,292","1,036,838","363,490","115,245","1,807,226","146,054","147,280","2,187,799","2,330,336","41,573","80,581","866,242","53,102","357,721","66,174","194,470","29,676","284,798","107,652","34,733","140,278","73,512","778,918","","7,530,150","6,941,225","6,544,927"
"    Percent","","7,530,150","43.7%","17.1%","6.6%","2.0%","18.6%","1.0%","13.0%","4.0%","31.1%","5.3%","17.0%","8.4%","28.6%","31.9%","(X)","(X)","","19,542,206","38.5%","16.8%","2.6%","29.9%","8.1%","4.0%","","8,033,317","40.9%","47.2%","1.9%","2.5%","7.5%","8,588,578","36.0%","42.2%","2.6%","8.7%","10.4%","","224,967","28.6%","(X)","(X)","(X)","(X)","(X)","","426,242","25.8%","","4.6%","5.2%","4.3%","11.7%","109,830","68.1%","61.7%","","4,801,219","6.2%","4.8%","38.6%","20.5%","30.0%","","14,081,080","6.0%","6.6%","25.2%","15.2%","8.9%","21.3%","16.8%","87.4%","38.1%","","15,872,052","4.2%","","19,878,007","11.6%","4,208,878","4.1%","12,432,096","8.9%","3,237,033","31.4%","","19,896,340","89.7%","10.3%","9.7%","5.7%","4.0%","2.6%","1.4%","0.6%","","20,114,745","77.5%","75.0%","63.0%","12.0%","2.5%","22.5%","","4,523,896","58.8%","41.2%","","5,034,963","511,067","21.9%","78.1%","4,523,896","22.9%","77.1%","","4,523,845","15.9%","29.4%","4.6%","0.4%","48.4%","1.3%","","18,960,369","69.5%","30.5%","13.1%","14.8%","6.3%","8.8%","3.4%","5.1%","2.8%","1.8%","0.5%","","20,114,745","4.7%","0.9%","0.2%","0.2%","1.0%","5.2%","1.8%","0.6%","9.0%","0.7%","0.7%","10.9%","11.6%","0.2%","0.4%","4.3%","0.3%","1.8%","0.3%","1.0%","0.1%","1.4%","0.5%","0.2%","0.7%","0.4%","3.9%","","7,530,150","92.2%","86.9%"
"North Carolina","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
