"GEO_ID","NAME","B19081_001E","B19081_001M","B19081_001MA","B19081_001EA","B19081_002E","B19081_002EA","B19081_002M","B19081_002MA","B19081_003E","B19081_003EA","B19081_003M","B19081_003MA","B19081_004E","B19081_004EA","B19081_004M","B19081_004MA","B19081_005E","B19081_005EA","B19081_005M","B19081_005MA","B19081_006E","B19081_006EA","B19081_006M","B19081_006MA",
"Geography","Geographic Area Name","Estimate!!Quintile Means!!Lowest Quintile","Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Estimate!!Quintile Means!!Lowest Quintile","Estimate!!Quintile Means!!Second Quintile","Annotation of Estimate!!Quintile Means!!Second Quintile","Margin of Error!!Quintile Means!!Second Quintile","Annotation of Margin of Error!!Quintile Means!!Second Quintile","Estimate!!Quintile Means!!Third Quintile","Annotation of Estimate!!Quintile Means!!Third Quintile","Margin of Error!!Quintile Means!!Third Quintile","Annotation of Margin of Error!!Quintile Means!!Third Quintile","Estimate!!Quintile Means!!Fourth Quintile","Annotation of Estimate!!Quintile Means!!Fourth Quintile","Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means!!Fourth Quintile","Estimate!!Quintile Means!!Highest Quintile","Annotation of Estimate!!Quintile Means!!Highest Quintile","Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Margin of Error!!Quintile Means!!Highest Quintile","Estimate!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent",
"0500000US12035","Flagler County, Florida","12113","2566","null","null","32649","null","2800","null","49645","null","3691","null","73457","null","5027","null","147189","null","12636","null","238440","null","33187","null",
"0500000US12053","Hernando County, Florida","11437","1172","null","null","29307","null","1549","null","47472","null","2182","null","71988","null","3775","null","138162","null","10273","null","215126","null","32769","null",
"0500000US12055","Highlands County, Florida","10621","1467","null","null","23045","null","2150","null","36512","null","2343","null","53704","null","3568","null","120118","null","39637","null","235907","null","149613","null",
"0500000US12057","Hillsborough County, Florida","12442","598","null","null","32875","null","895","null","54727","null","1097","null","85450","null","1575","null","197784","null","6572","null","355334","null","21750","null",
"0500000US12061","Indian River County, Florida","11914","1827","null","null","30321","null","2393","null","49205","null","2785","null","77112","null","5331","null","229371","null","40790","null","502490","null","146993","null",
"0500000US12069","Lake County, Florida","14019","1336","null","null","32229","null","1864","null","50424","null","2516","null","75550","null","3324","null","142206","null","8344","null","228132","null","22567","null",
"0500000US12071","Lee County, Florida","13579","759","null","null","32835","null","1317","null","53148","null","1630","null","80963","null","2079","null","190101","null","8642","null","354993","null","26930","null",
"0500000US12073","Leon County, Florida","10061","1396","null","null","30716","null","1755","null","50873","null","2372","null","81379","null","4069","null","179806","null","11048","null","308327","null","34546","null",
"0500000US12081","Manatee County, Florida","13478","1146","null","null","32470","null","1504","null","51945","null","1879","null","82208","null","2965","null","193807","null","14361","null","361908","null","46914","null",
"0500000US12083","Marion County, Florida","11218","984","null","null","26488","null","1239","null","39604","null","1824","null","61674","null","2906","null","131919","null","9532","null","231515","null","31145","null",
"0500000US12085","Martin County, Florida","13805","1754","null","null","33780","null","3287","null","55304","null","3674","null","86934","null","6246","null","243743","null","24982","null","501377","null","79603","null",
"0500000US12086","Miami-Dade County, Florida","9417","376","null","null","26280","null","591","null","46016","null","795","null","76763","null","1199","null","201097","null","5734","null","397218","null","20863","null",
"0500000US12087","Monroe County, Florida","14792","2031","null","null","38315","null","4037","null","66174","null","4784","null","101106","null","6599","null","216095","null","20136","null","378078","null","56805","null",
"0500000US12089","Nassau County, Florida","15113","4286","null","null","46823","null","5842","null","71832","null","5649","null","103498","null","7904","null","216468","null","29615","null","396707","null","86565","null",
"0500000US12091","Okaloosa County, Florida","16212","1631","null","null","37173","null","2882","null","59852","null","3855","null","90493","null","4886","null","183730","null","14406","null","308807","null","43190","null",
"0500000US12095","Orange County, Florida","11578","869","null","null","32029","null","1080","null","51719","null","1366","null","81055","null","1830","null","188687","null","9064","null","342853","null","25810","null",
"0500000US12097","Osceola County, Florida","12218","1942","null","null","32976","null","2350","null","50889","null","2860","null","73478","null","4280","null","136413","null","8302","null","209307","null","19972","null",
"0500000US12099","Palm Beach County, Florida","13316","482","null","null","34440","null","873","null","57982","null","1266","null","93375","null","2065","null","247903","null","9522","null","492012","null","29829","null",
"0500000US12101","Pasco County, Florida","12368","739","null","null","29804","null","1163","null","46954","null","1430","null","73554","null","2339","null","162172","null","9346","null","284232","null","30448","null",
"0500000US12103","Pinellas County, Florida","11912","544","null","null","30057","null","910","null","49746","null","1183","null","79764","null","1993","null","184741","null","6941","null","344758","null","23113","null",
"0500000US12105","Polk County, Florida","11680","634","null","null","29439","null","1014","null","46540","null","1423","null","71325","null","1858","null","148949","null","8158","null","263991","null","25366","null",
"0500000US12107","Putnam County, Florida","10278","2108","null","null","24951","null","2333","null","37644","null","3059","null","55601","null","5482","null","115023","null","16874","null","195105","null","48841","null",
"0500000US12109","St. Johns County, Florida","19770","2276","null","null","48240","null","3361","null","78225","null","4520","null","118053","null","7240","null","272401","null","23007","null","494571","null","68660","null",
"0500000US12111","St. Lucie County, Florida","11384","1396","null","null","27726","null","2203","null","45294","null","2628","null","67673","null","2950","null","142010","null","11848","null","248666","null","36777","null",
"0500000US12113","Santa Rosa County, Florida","16166","2172","null","null","40941","null","2947","null","64058","null","4294","null","94961","null","4590","null","184040","null","20517","null","324249","null","67416","null",
"0500000US12115","Sarasota County, Florida","14818","1181","null","null","34824","null","1533","null","55313","null","2132","null","88150","null","3560","null","205971","null","12787","null","372027","null","35769","null",
"0500000US12117","Seminole County, Florida","13777","1452","null","null","37393","null","1792","null","61387","null","2637","null","95434","null","3760","null","201295","null","11708","null","335549","null","36932","null",
"0500000US12119","Sumter County, Florida","14197","2001","null","null","33198","null","2565","null","53997","null","4729","null","76011","null","4046","null","163186","null","26584","null","300865","null","83928","null",
